family_id,twin_id,eye,subject_id,iris_id,image_idx,filename,relative_path,absolute_path,file_extension,file_size_bytes,sha256,width,height,mode,format,readable,error,filename_pattern_ok,filename_family_id,filename_twin_id,filename_eye,filename_image_idx,folder_filename_consistent,quality_ok,brightness,contrast,focus_score,dark_ratio,bright_ratio,folder_class,flag_low_focus,flag_low_contrast,flag_high_bright_ratio,flag_high_dark_ratio,quality_reject,quality_flag_any,segmentation_ok,pupil_found,iris_found,pupil_x,pupil_y,pupil_r,pupil_score,pupil_daugman_score,pupil_inner_mean,pupil_ring_mean,pupil_method,iris_x,iris_y,iris_r,iris_score,iris_daugman_score,iris_contrast,iris_confidence,iris_pupil_radius_ratio,iris_center_offset,iris_method
2,1,L,F02_T1,F02_T1_L,4,S3021L04.jpg,02/1L/S3021L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1L/S3021L04.jpg,.jpg,19621,7d9b7c35c69b4a9003e29e9514e3ca5e2ff8e861c236fe120be24b768df4c4c5,640,480,L,JPEG,True,,True,2,1,L,4,True,True,130.58773803710938,42.05365753173828,31.270307004282223,0.0003515625,8.138020833333333e-05,1L,False,False,False,False,False,False,True,True,True,311.36138916015625,200.7376251220703,49.0,120.65309749061404,8.821340919172656,24.419928825622776,70.1,daugman_pupil,305.36138916015625,206.7376251220703,123.0,49.054320385909875,6.628025540775525,29.55005478056387,high,2.510204081632653,8.48528137423857,daugman_limbus_lateral
2,1,L,F02_T1,F02_T1_L,5,S3021L05.jpg,02/1L/S3021L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1L/S3021L05.jpg,.jpg,20750,e543d5972bf4f0eca06f27905a6d4b1035a168d352f1854287a9c4afc8dac5a9,640,480,L,JPEG,True,,True,2,1,L,5,True,True,129.21688842773438,41.13386154174805,45.08144029734928,0.0005533854166666,0.0001041666666666,1L,False,False,False,False,False,False,True,True,True,289.00909423828125,199.82708740234375,50.0,124.11457286210722,9.704308412120536,24.26228855721393,70.9088132635253,daugman_pupil,283.00909423828125,199.82708740234375,125.0,51.01364212965547,6.815267185905306,30.715716732542816,high,2.5,6.0,daugman_limbus_lateral
2,1,L,F02_T1,F02_T1_L,6,S3021L06.jpg,02/1L/S3021L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1L/S3021L06.jpg,.jpg,21270,3c6b469062a2edd7c4301037a51dde6d12e8c9689b836d556c11782c47891f07,640,480,L,JPEG,True,,True,2,1,L,6,True,True,135.67808532714844,40.527679443359375,45.76344243612289,0.0002897135416666,0.0001106770833333,1L,False,False,False,False,False,False,True,True,True,295.5,201.0,50.0,130.89319656268208,10.664788928289855,26.732935323383085,79.02301483420594,daugman_pupil,289.5,201.0,123.0,53.79253569464871,7.215198690275749,32.28967616693214,high,2.46,6.0,daugman_limbus_lateral
2,1,R,F02_T1,F02_T1_R,1,S3021R01.jpg,02/1R/S3021R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1R/S3021R01.jpg,.jpg,17083,2524e2e3c50ae8d8d7f20e500d6b5d90d4715b142823faf837f99d68eefe2b62,640,480,L,JPEG,True,,True,2,1,R,1,True,True,116.52989959716795,32.503173828125,25.42084146625731,0.00087890625,6.8359375e-05,1R,False,False,False,False,False,False,True,True,True,354.3439025878906,234.4830017089844,45.0,108.14862031088946,7.998610776913452,27.08364174685418,61.05076476793249,daugman_pupil,360.3439025878906,240.4830017089844,107.0,51.03853111985236,7.450538725498134,28.24881803401611,high,2.3777777777777778,8.48528137423857,daugman_limbus_lateral
2,1,R,F02_T1,F02_T1_R,2,S3021R02.jpg,02/1R/S3021R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1R/S3021R02.jpg,.jpg,16805,d439a3519ff5349eafef3311780f996cf763e565c4dc8d9d382a07ee0e6f9ac0,640,480,L,JPEG,True,,True,2,1,R,2,True,True,117.133544921875,32.73752975463867,23.102396953487396,0.0006282552083333,6.510416666666667e-05,1R,False,False,False,False,False,False,True,True,True,339.8476257324219,231.7903289794922,45.0,108.09019676221916,7.81412656843726,27.724401677769553,62.51054852320675,daugman_pupil,345.8476257324219,237.7903289794922,107.0,50.04158875688987,7.317401484421175,27.6683262856978,high,2.3777777777777778,8.48528137423857,daugman_limbus_lateral
2,1,R,F02_T1,F02_T1_R,3,S3021R03.jpg,02/1R/S3021R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1R/S3021R03.jpg,.jpg,17599,1f7a65196c31a8b7a021ecae77e13a6871c10fc777ffe51af6d943170738cb37,640,480,L,JPEG,True,,True,2,1,R,3,True,True,119.06798553466795,33.7379035949707,29.86593514806959,0.0006510416666666,6.510416666666667e-05,1R,False,False,False,False,False,False,True,True,True,322.65863037109375,228.42669677734375,45.0,109.07689201020727,8.295373351689523,28.8460399703923,63.41139240506329,daugman_pupil,328.65863037109375,234.42669677734375,109.0,51.77092934629035,7.560175337161603,28.505021647635147,high,2.422222222222222,8.48528137423857,daugman_limbus_lateral
2,1,R,F02_T1,F02_T1_R,4,S3021R04.jpg,02/1R/S3021R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1R/S3021R04.jpg,.jpg,21446,3a2d6e937ecadd1f3c8eb9852f09dc42741a79cfdaab908a406ab617ee86af87,640,480,L,JPEG,True,,True,2,1,R,4,True,True,122.36321258544922,37.96932220458984,47.21244151458741,0.0013346354166666,0.000146484375,1R,False,False,False,False,False,False,True,True,True,370.4097595214844,217.65574645996097,53.0,125.6281338985836,9.56241933027376,25.35475113122172,74.76670574443142,daugman_pupil,376.4097595214844,223.65574645996097,126.0,57.36052167114253,8.893136320080536,28.939366468246163,high,2.3773584905660377,8.48528137423857,daugman_limbus_lateral
2,1,R,F02_T1,F02_T1_R,5,S3021R05.jpg,02/1R/S3021R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1R/S3021R05.jpg,.jpg,21826,d1624e7f84d9e2e0f933e5bada5e8fa1d3c59e59e92c860b695abdda0365a907,640,480,L,JPEG,True,,True,2,1,R,5,True,True,123.32589721679688,38.99602508544922,49.72341520435543,0.0015071614583333,0.0001497395833333,1R,False,False,False,False,False,False,True,True,True,358.1109619140625,219.7768096923828,55.0,128.27518912445746,9.639882939624927,25.44331084416653,77.9012708649469,daugman_pupil,364.1109619140625,225.7768096923828,130.0,56.49026446296698,8.709228509670574,28.805389327400732,high,2.363636363636364,8.48528137423857,daugman_limbus_lateral
2,1,R,F02_T1,F02_T1_R,6,S3021R06.jpg,02/1R/S3021R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1R/S3021R06.jpg,.jpg,20442,cdd5f4b6e1a41f0a8e87045ecb23ae292f3dcdee91b0c4098a6b60d20f2768c6,640,480,L,JPEG,True,,True,2,1,R,6,True,True,123.9819793701172,36.357627868652344,32.47773104243808,0.0006673177083333,0.0002180989583333,1R,False,False,False,False,False,False,True,True,True,320.1846923828125,192.96847534179688,56.0,130.5255052812056,9.13207645890207,25.49614840433894,82.68778966131907,daugman_pupil,326.1846923828125,198.96847534179688,130.0,57.679675173535315,9.258656243221104,27.650533528377977,high,2.3214285714285716,8.48528137423857,daugman_limbus_lateral
2,1,R,F02_T1,F02_T1_R,7,S3021R07.jpg,02/1R/S3021R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1R/S3021R07.jpg,.jpg,20606,02c4ce4c6bf72e952fe8f2bb96f65186836a4aece74a4ad64d8fa6096f294d1a,640,480,L,JPEG,True,,True,2,1,R,7,True,True,123.02745819091795,37.73151779174805,37.76370629576577,0.001298828125,0.0002213541666666,1R,False,False,False,False,False,False,True,True,True,334.29925537109375,197.7116546630859,58.0,129.05891692986413,8.636708911563865,24.188981132075472,80.9965254798147,daugman_pupil,340.29925537109375,203.7116546630859,132.0,55.367287852664745,8.693700551232247,27.69874409339168,high,2.2758620689655173,8.48528137423857,daugman_limbus_lateral
2,1,R,F02_T1,F02_T1_R,8,S3021R08.jpg,02/1R/S3021R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1R/S3021R08.jpg,.jpg,20598,fde9d28282e8e6a5ff20c3427552a4d8791eeffd544130c5d1f18199a4d73a01,640,480,L,JPEG,True,,True,2,1,R,8,True,True,116.3874740600586,43.19745635986328,43.52706468705073,0.00197265625,0.0002278645833333,1R,False,False,False,False,False,False,True,True,True,336.0571594238281,202.4982452392578,59.0,113.45049399313925,6.099487892624747,22.755960121369743,69.11973555337904,daugman_pupil,342.0571594238281,208.4982452392578,134.0,59.526553609104226,9.182284649415289,30.46659486874472,high,2.2711864406779663,8.48528137423857,daugman_limbus_lateral
2,1,R,F02_T1,F02_T1_R,9,S3021R09.jpg,02/1R/S3021R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/1R/S3021R09.jpg,.jpg,20459,3881210bfafeb3441d78201a9b646548501e335cca9dc9b0c8dcc08eb50f5381,640,480,L,JPEG,True,,True,2,1,R,9,True,True,118.33251190185548,42.591182708740234,41.97640969974729,0.0024446614583333,0.0001692708333333,1R,False,False,False,False,False,False,True,True,True,334.3516540527344,201.43165588378903,59.0,113.54934965791612,5.6698028235107145,22.98338390406011,71.15311785830885,daugman_pupil,340.3516540527344,207.43165588378903,134.0,60.286444456350395,9.426695251907129,30.194405415343223,high,2.2711864406779663,8.48528137423857,daugman_limbus_lateral
2,2,L,F02_T2,F02_T2_L,1,S3022L01.jpg,02/2L/S3022L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/2L/S3022L01.jpg,.jpg,17756,3ef3ef1cee7c35f43bfb64b381b07b1b18defcd52c4f853882c40d808118e70b,640,480,L,JPEG,True,,True,2,2,L,1,True,True,118.334716796875,34.6546630859375,33.703040303505794,0.0005533854166666,6.510416666666667e-05,2L,False,False,False,False,False,False,True,True,True,307.5,229.5,39.0,102.81508116029384,8.283640375677333,26.87804065311563,53.04512839879154,daugman_pupil,301.5,229.5,109.0,53.36243130703573,8.091860851987747,27.75591436103541,high,2.7948717948717947,6.0,daugman_limbus_lateral
2,2,R,F02_T2,F02_T2_R,1,S3022R01.jpg,02/2R/S3022R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/2R/S3022R01.jpg,.jpg,17290,5cb2f192978993bd11af62466ea14574bfd07de147ba5ccc45af6c6ab0303970,640,480,L,JPEG,True,,True,2,2,R,1,True,True,123.80333709716795,37.04561996459961,28.05013073895773,0.000595703125,7.161458333333333e-05,2R,False,False,False,False,False,False,True,True,True,294.5479431152344,204.64382934570312,45.0,114.6161036540229,9.341210454797384,27.55539106834444,64.7195411392405,daugman_pupil,294.5479431152344,204.64382934570312,113.0,56.93251069199275,8.024272066268225,31.14150025587203,high,2.511111111111111,0.0,daugman_limbus_lateral
2,2,R,F02_T2,F02_T2_R,2,S3022R02.jpg,02/2R/S3022R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/02/2R/S3022R02.jpg,.jpg,20223,d9d2626c1a9d7619fe0d6707b48ea03371d626891e5e731d794a7b738fdfd003,640,480,L,JPEG,True,,True,2,2,R,2,True,True,128.40469360351562,38.58464050292969,46.68730464696886,0.000361328125,7.486979166666666e-05,2R,False,False,False,False,False,False,True,True,True,299.28375244140625,173.69961547851562,45.0,129.77630050993864,11.007206602574662,25.83962496915865,75.17035864978902,daugman_pupil,299.28375244140625,173.69961547851562,119.0,62.53045403640791,9.029747098368006,33.250443164780975,high,2.6444444444444444,0.0,daugman_limbus_lateral
3,1,L,F03_T1,F03_T1_L,6,S3031L06.jpg,03/1L/S3031L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/1L/S3031L06.jpg,.jpg,21731,aa11c79691048fcdf9358387cfebccfe210c0f07c6e0fa94606982578a9b6855,640,480,L,JPEG,True,,True,3,1,L,6,True,True,113.4019012451172,35.135047912597656,56.89142304864461,0.0147005208333333,0.0001790364583333,1L,False,False,False,False,False,False,True,True,True,388.9130554199219,208.6920928955078,59.0,115.59839499395768,6.728430653620112,24.250397341424648,71.40752530199151,daugman_pupil,388.9130554199219,220.6920928955078,118.0,55.91576762372046,10.215492206817146,21.99224849556485,high,2.0,12.0,daugman_limbus_lateral
3,1,R,F03_T1,F03_T1_R,9,S3031R09.jpg,03/1R/S3031R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/1R/S3031R09.jpg,.jpg,22643,abe43d73dd37b0f33d319e13487d042202c33a6fcc793dacb862be47486fc971,640,480,L,JPEG,True,,True,3,1,R,9,True,True,123.47940063476562,36.46561813354492,77.94376124520832,0.0082291666666666,0.0001171875,1R,False,False,False,False,False,False,True,True,True,242.75352478027344,220.5422515869141,58.0,117.30867520481404,5.477346780766588,28.7491320754717,85.81858041032429,daugman_pupil,242.75352478027344,232.5422515869141,116.0,51.07948472290557,9.574180463859136,19.153453584336276,high,2.0,12.0,daugman_limbus_lateral
3,2,L,F03_T2,F03_T2_L,5,S3032L05.jpg,03/2L/S3032L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/2L/S3032L05.jpg,.jpg,19429,0fc1a49a69d0992d5d94cfe2b5ce6cc7aedb4f75d3db054ce21adfcdde5a80d4,640,480,L,JPEG,True,,True,3,2,L,5,True,True,117.62102508544922,53.93534469604492,24.731304231601293,0.0202962239583333,0.000107421875,2L,False,False,False,False,False,False,True,True,True,418.3607177734375,377.5751953125,52.0,83.76364921560955,3.9326401410660417,20.6316742081448,38.09873338870432,daugman_pupil,412.3607177734375,377.5751953125,120.0,58.22247507415078,7.945014748182974,34.55878933254283,high,2.3076923076923075,6.0,daugman_limbus_lateral
3,2,L,F03_T2,F03_T2_L,6,S3032L06.jpg,03/2L/S3032L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/2L/S3032L06.jpg,.jpg,24569,ae5f383a11f5167df4f0d1efb35234dfca9595a2cf182620b32dfef02bca764f,640,480,L,JPEG,True,,True,3,2,L,6,True,True,119.23564910888672,43.719486236572266,61.322346663909485,0.0173177083333333,0.0001529947916666,2L,False,False,False,False,False,False,True,True,True,401.5655822753906,323.97540283203125,51.0,120.26984333004047,9.745125661825394,23.046759171260216,64.35445434298441,daugman_pupil,401.5655822753906,323.97540283203125,118.0,69.25399339494564,9.401502524626215,40.15066539506076,high,2.313725490196078,0.0,daugman_limbus_lateral
3,2,L,F03_T2,F03_T2_L,8,S3032L08.jpg,03/2L/S3032L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/2L/S3032L08.jpg,.jpg,28080,3b958fa2f41e9db0189ff41e959b698ad0de60ff6763890fd71a610a62d6e4d2,640,480,L,JPEG,True,,True,3,2,L,8,True,True,120.33109283447266,48.735260009765625,130.48859472384984,0.0177799479166666,0.0001334635416666,2L,False,False,False,False,False,False,True,True,True,396.0025634765625,324.5663146972656,51.0,109.9837491291797,7.901876118818585,21.120699486789583,56.631069042316255,daugman_pupil,396.0025634765625,318.5663146972656,120.0,69.16907665601065,10.013599587247889,37.78599494259739,high,2.3529411764705883,6.0,daugman_limbus_lateral
3,2,L,F03_T2,F03_T2_L,9,S3032L09.jpg,03/2L/S3032L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/2L/S3032L09.jpg,.jpg,27598,f1a9c2dab797ef251b2fbb55cd3c3443b31776e7f59dcb9eb711fa4926db3f47,640,480,L,JPEG,True,,True,3,2,L,9,True,True,121.40294647216795,49.61245346069336,122.99486267089846,0.0172981770833333,0.000146484375,2L,False,False,False,False,False,False,True,True,True,422.0505065917969,328.5050048828125,50.0,106.46763122703108,7.57136007950605,21.351641791044777,53.77846858638743,daugman_pupil,416.0505065917969,328.5050048828125,119.0,70.94445530617864,10.376959510530256,38.120771580072024,high,2.38,6.0,daugman_limbus_lateral
3,2,L,F03_T2,F03_T2_L,10,S3032L10.jpg,03/2L/S3032L10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/2L/S3032L10.jpg,.jpg,26079,f8d81c7b3e1a5d4a064410a8e520c715e485dc4be54406ae02dcef8e47a610d2,640,480,L,JPEG,True,,True,3,2,L,10,True,True,123.19499969482422,48.853363037109375,90.29166415226192,0.016748046875,0.00015625,2L,False,False,False,False,False,False,True,True,True,423.5,335.3500061035156,50.0,107.15528850998064,7.296219749304676,22.17671641791045,56.00272687609075,daugman_pupil,417.5,329.3500061035156,121.0,66.2419465683348,9.394536661601563,37.42754210854648,high,2.42,8.48528137423857,daugman_limbus_lateral
3,2,R,F03_T2,F03_T2_R,1,S3032R01.jpg,03/2R/S3032R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/2R/S3032R01.jpg,.jpg,24448,4896f5a05ee3b82cd273fac3ca44ce2d9aead9e8a265a0f21f55e50d035f575d,640,480,L,JPEG,True,,True,3,2,R,1,True,True,127.90938568115234,47.20035934448242,59.24695430576537,0.0099934895833333,0.000126953125,2R,False,False,False,False,False,False,True,True,True,204.2058868408203,308.6176452636719,43.0,113.2317279870259,7.805462996788101,19.20910344827586,58.85428219346888,daugman_pupil,204.2058868408203,308.6176452636719,125.0,58.509371096212085,8.887081036352455,29.593750548967947,high,2.9069767441860463,0.0,daugman_limbus_lateral
3,2,R,F03_T2,F03_T2_R,2,S3032R02.jpg,03/2R/S3032R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/2R/S3032R02.jpg,.jpg,20133,10e6556f881e7cbffd870a1f570990a2daaa0b43667ec899b46c5ce60a87d296,640,480,L,JPEG,True,,True,3,2,R,2,True,True,120.13442993164062,52.24686050415039,30.15278666787677,0.01328125,0.0003255208333333,2R,False,False,False,False,False,False,True,True,True,272.4231872558594,257.8729248046875,48.0,119.12626714648786,8.886769544301913,18.75160647019721,60.50643163411148,daugman_pupil,272.4231872558594,257.8729248046875,129.0,56.4331554564719,8.103952183356874,30.365433403805497,high,2.6875,0.0,daugman_limbus_lateral
3,2,R,F03_T2,F03_T2_R,3,S3032R03.jpg,03/2R/S3032R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/03/2R/S3032R03.jpg,.jpg,22658,e5f279b70073b75b8937bc6cc21e2490d8e4b6855592f952ef8818640a7061a6,640,480,L,JPEG,True,,True,3,2,R,3,True,True,119.47396850585938,52.00522994995117,48.52810167693031,0.013798828125,0.0002962239583333,2R,False,False,False,False,False,False,True,True,True,257.5599060058594,250.8183135986328,48.0,119.19977066563924,8.857476557654007,18.782849545756704,60.749166269652214,daugman_pupil,263.5599060058594,250.8183135986328,131.0,58.31015588112851,8.80604940957781,30.205364470188258,high,2.7291666666666665,6.0,daugman_limbus_lateral
