family_id,twin_id,eye,subject_id,iris_id,image_idx,filename,relative_path,absolute_path,file_extension,file_size_bytes,sha256,width,height,mode,format,readable,error,filename_pattern_ok,filename_family_id,filename_twin_id,filename_eye,filename_image_idx,folder_filename_consistent,quality_ok,brightness,contrast,focus_score,dark_ratio,bright_ratio,folder_class,flag_low_focus,flag_low_contrast,flag_high_bright_ratio,flag_high_dark_ratio,quality_reject,quality_flag_any,segmentation_ok,pupil_found,iris_found,pupil_x,pupil_y,pupil_r,pupil_score,pupil_method,pupil_inner_mean,pupil_ring_mean,pupil_circularity,iris_x,iris_y,iris_r,iris_score,iris_method,iris_edge_score,iris_contrast,iris_confidence,iris_pupil_radius_ratio,iris_center_offset
0,1,R,F00_T1,F00_T1_R,6,S3001R06.jpg,00/1R/S3001R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/1R/S3001R06.jpg,.jpg,17577,6d6309120b74714d6b9d0c535eda3c44bc087bb53c8e091d9323e82e8e797388,640,480,L,JPEG,True,,True,0,1,R,6,True,True,118.13452911376952,42.472869873046875,26.425816289255344,0.003271484375,0.0001595052083333,1R,False,False,False,False,False,False,True,True,True,246.703125,236.46875,58.64491271972656,385.09301053787135,threshold_p5,24.660309203872274,90.88906429391504,0.5878154215743464,270.703125,244.46875,117.0,50.73077494328645,radial_lateral_search,38.85808944702149,15.155006408691406,high,1.9950579611084385,25.298221281347036
0,2,L,F00_T2,F00_T2_L,1,S3002L01.jpg,00/2L/S3002L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L01.jpg,.jpg,18111,bc668a463299cf22a518f8391685f69a3ce29329dbbb631bef1fd25c55d9e141,640,480,L,JPEG,True,,True,0,2,L,1,True,True,118.80070495605467,42.790523529052734,23.671802004909512,0.000244140625,5.5338541666666664e-05,2L,False,False,False,False,False,False,True,True,True,307.0,213.0,38.0,358.53128648394033,hough_pupil,23.772066643034385,73.38077445652173,0.75,299.0,221.0,122.0,55.66217940408809,radial_lateral_search,37.54070281982422,16.280006408691406,high,3.210526315789474,11.31370849898476
0,2,L,F00_T2,F00_T2_L,3,S3002L03.jpg,00/2L/S3002L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L03.jpg,.jpg,20998,4b0749817f2316ca88ba13cd70fa82051d98429109d0656001bff2f6daf5e745,640,480,L,JPEG,True,,True,0,2,L,3,True,True,130.099609375,45.666412353515625,33.03013547463946,0.0002083333333333,3.90625e-05,2L,False,False,False,False,False,False,True,True,True,374.0416259765625,237.4289703369141,43.118438720703125,372.9415262095108,threshold_p3,27.211310344827588,87.60580912863071,0.6325461959750516,390.0416259765625,245.4289703369141,107.0,56.92381175064375,radial_lateral_search,41.210792541503906,15.18500518798828,high,2.481536975238958,17.88854381999832
0,2,L,F00_T2,F00_T2_L,4,S3002L04.jpg,00/2L/S3002L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L04.jpg,.jpg,20522,8006c663f9a674daff8876d2dc08aa42d6d5b64b0b65af71740ecc2a2b6a3309,640,480,L,JPEG,True,,True,0,2,L,4,True,True,141.9739990234375,48.424560546875,36.78390043257608,0.00044921875,8.463541666666667e-05,2L,False,False,False,False,False,False,True,True,True,268.745361328125,230.96641540527344,38.56108093261719,377.3012558640706,threshold_p4,22.738753748750415,79.382343550447,0.8431177135386693,260.745361328125,238.96641540527344,121.0,79.68421460999387,radial_lateral_search,52.12315368652344,22.81500244140625,high,3.1378788424380297,11.31370849898476
0,2,L,F00_T2,F00_T2_L,5,S3002L05.jpg,00/2L/S3002L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L05.jpg,.jpg,17049,c7d511645febefa915b88a3bc1150f4092ce38db04b12a810c00ce4c9c0932cc,640,480,L,JPEG,True,,True,0,2,L,5,True,True,124.37665557861328,32.07366943359375,18.025578441609284,0.000322265625,0.0001171875,2L,False,False,False,False,False,False,True,True,True,245.58139038085935,264.1744079589844,31.32689094543457,329.01484401753646,threshold_p2,28.3437021927588,66.34985422740525,0.7470042009829204,237.58139038085935,272.1744079589844,102.0,72.0269923805516,radial_lateral_search,49.32737350463867,19.68000030517578,high,3.255988606646744,11.31370849898476
0,2,L,F00_T2,F00_T2_L,6,S3002L06.jpg,00/2L/S3002L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L06.jpg,.jpg,17828,297fa35f9f6c327eeb8d8935f33c2cd9359f2e6abcc6544462a2d62749d245da,640,480,L,JPEG,True,,True,0,2,L,6,True,True,130.4164276123047,31.56052017211914,33.69676770680745,0.0001985677083333,0.0001106770833333,2L,False,False,False,False,False,False,True,True,True,281.5,121.5,32.10150146484375,366.4245559255364,threshold_p5,24.367751060820368,78.93483412322274,0.847106339060482,273.5,129.5,110.0,89.97791433147316,radial_lateral_search,58.62986373901367,26.345001220703125,high,3.4266309979446756,11.31370849898476
0,2,L,F00_T2,F00_T2_L,7,S3002L07.jpg,00/2L/S3002L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L07.jpg,.jpg,19809,b2a6ed210eecad26980df9be930a0ba524a9a544e1cc46bf8131b94e5b8b1ab0,640,480,L,JPEG,True,,True,0,2,L,7,True,True,127.23536682128906,33.2421875,30.20471110026041,0.0003092447916666,0.0001204427083333,2L,False,False,False,False,False,False,True,True,True,204.989013671875,204.24725341796875,33.130638122558594,401.3583832089236,threshold_p8,22.439056356487548,92.08194444444445,0.8886534847359048,196.989013671875,212.24725341796875,126.0,82.6958796462954,radial_lateral_search,55.10081481933594,24.73999786376953,high,3.803126264392922,11.31370849898476
0,2,L,F00_T2,F00_T2_L,8,S3002L08.jpg,00/2L/S3002L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L08.jpg,.jpg,19741,4493f4a628d96db76899ad02ac084e4e9f19be086a6c59f82e64b5af5a843429,640,480,L,JPEG,True,,True,0,2,L,8,True,True,122.78140258789062,29.9565372467041,36.2871528553327,0.0002701822916666,9.114583333333334e-05,2L,False,False,False,False,False,False,True,True,True,231.0,120.0,36.40065002441406,318.1300379423143,threshold_p2,29.524153670597187,68.82370592648162,0.6162136482416574,223.0,128.0,116.0,66.53451709183314,radial_lateral_search,45.21697616577149,18.4949951171875,high,3.186756278313666,11.31370849898476
0,2,L,F00_T2,F00_T2_L,9,S3002L09.jpg,00/2L/S3002L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L09.jpg,.jpg,18937,9b44b51c7fb0ba99bd78721d73918b2c7d2c5c9719720548fac153a230bc1858,640,480,L,JPEG,True,,True,0,2,L,9,True,True,114.67288970947266,29.160905838012695,25.476045131937664,7.161458333333333e-05,0.000107421875,2L,False,False,False,False,False,False,True,True,True,277.0641784667969,136.5518798828125,30.220230102539062,374.92266693491945,threshold_p8,23.860568878973787,81.41783405172414,0.8861503067673424,269.0641784667969,144.5518798828125,120.0,86.70423360668775,radial_lateral_search,58.66706085205078,25.53499984741211,high,3.9708499767484486,11.31370849898476
0,2,L,F00_T2,F00_T2_L,10,S3002L10.jpg,00/2L/S3002L10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L10.jpg,.jpg,17400,df0f894ec65a407621d02d4869a1e08a8765e23491a985851e09b2af933cf3eb,640,480,L,JPEG,True,,True,0,2,L,10,True,True,130.35385131835938,32.570987701416016,20.33756052648756,9.765625e-06,0.0001139322916666,2L,False,False,False,False,False,False,True,True,True,302.6357421875,141.4751434326172,36.09053421020508,359.77036915806315,threshold_p2,28.93381513883606,84.061327831958,0.7620011726432018,294.6357421875,157.4751434326172,124.0,69.95643245487662,radial_lateral_search,48.31778335571289,20.61000061035156,high,3.4358039500822173,17.88854381999832
0,2,R,F00_T2,F00_T2_R,1,S3002R01.jpg,00/2R/S3002R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R01.jpg,.jpg,21946,c22f108fb929c7ebcccb02d22fe9cba9dbb0efae3eb79c8e90c777c10b43b90b,640,480,L,JPEG,True,,True,0,2,R,1,True,True,129.37229919433594,32.092735290527344,57.68051107575099,0.0001920572916666,0.0001302083333333,2R,False,False,False,False,False,False,True,True,True,378.8634033203125,197.6613922119141,33.89015579223633,399.97717876843376,threshold_p3,23.57841852337265,92.63940285954584,0.870732343314136,378.8634033203125,197.6613922119141,120.0,90.99074392371716,radial_lateral_search,59.2591552734375,24.92499542236328,high,3.540851235257231,0.0
0,2,R,F00_T2,F00_T2_R,2,S3002R02.jpg,00/2R/S3002R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R02.jpg,.jpg,18967,ebb6e8d5f9a3a6850c5e03d68bcd32b3531079a67fac18f9e1f80b159400b0e9,640,480,L,JPEG,True,,True,0,2,R,2,True,True,126.498779296875,43.27589797973633,29.625471797519264,0.0001497395833333,6.8359375e-05,2R,False,False,False,False,False,False,True,True,True,345.15625,252.5,32.037567138671875,370.5548200483692,threshold_p2,23.096181046676097,76.38056872037915,0.8272620404746939,345.15625,260.5,122.0,80.97504609788827,radial_lateral_search,54.12516784667969,23.62999725341797,high,3.808029475894141,8.0
0,2,R,F00_T2,F00_T2_R,3,S3002R03.jpg,00/2R/S3002R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R03.jpg,.jpg,21320,5cfb9883003a492727795876de6dcafe82aa38c80856193c23c0db6192a8e248,640,480,L,JPEG,True,,True,0,2,R,3,True,True,130.14120483398438,33.07624816894531,52.93999398590723,0.00015625,8.463541666666667e-05,2R,False,False,False,False,False,False,True,True,True,357.5,203.15151977539065,33.15538024902344,379.7322486417822,threshold_p2,24.440366972477065,83.53148148148148,0.8645363603014601,357.5,211.15151977539065,118.0,82.60111222241986,radial_lateral_search,54.692108154296875,23.675003051757812,high,3.559000051084487,8.0
0,2,R,F00_T2,F00_T2_R,5,S3002R05.jpg,00/2R/S3002R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R05.jpg,.jpg,20203,866935ee448352c8d5d2540819ec1db1399a6429cb40d4f8223a56b4a87d3a41,640,480,L,JPEG,True,,True,0,2,R,5,True,True,121.44503784179688,46.46841812133789,34.51749343871009,0.0004166666666666,7.8125e-05,2R,False,False,False,False,False,False,True,True,True,345.63714599609375,214.63607788085935,44.49128723144531,355.4567103939616,threshold_p4,29.07920059215396,83.83432984554061,0.53867471725901,353.63714599609375,230.63607788085935,122.0,67.03866440588061,radial_lateral_search,46.02036666870117,18.229995727539062,high,2.7421099184060806,17.88854381999832
0,2,R,F00_T2,F00_T2_R,6,S3002R06.jpg,00/2R/S3002R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R06.jpg,.jpg,16072,d594d4e022f8557dab0eddc708f2512214a01a57e133431dedc339609f25830b,640,480,L,JPEG,True,,True,0,2,R,6,True,True,127.37580871582033,31.85993194580078,25.75865930985345,0.0001888020833333,7.161458333333333e-05,2R,False,False,False,False,False,False,True,True,True,389.3768615722656,130.6765594482422,33.4105110168457,370.6476018429924,threshold_p3,22.82961992136304,78.91774332472006,0.8599443477575164,389.3768615722656,130.6765594482422,118.0,71.20387618660672,radial_lateral_search,46.4781608581543,19.895004272460938,high,3.5318226632482204,0.0
0,2,R,F00_T2,F00_T2_R,7,S3002R07.jpg,00/2R/S3002R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R07.jpg,.jpg,20432,5e2306e4add8e9fdd6b57830eeb3669d4de7e429b323e9a2e88ff54bbf8301da,640,480,L,JPEG,True,,True,0,2,R,7,True,True,113.19636535644533,46.049293518066406,33.62612690972222,0.0006380208333333,7.161458333333333e-05,2R,False,False,False,False,False,False,True,True,True,278.52764892578125,190.7914581298828,33.86838150024414,350.4298068638601,threshold_p4,21.790301441677588,65.95409540954095,0.8052062411213341,286.52764892578125,198.7914581298828,126.0,76.85672155819954,radial_lateral_search,51.562278747558594,22.860004425048828,high,3.7202840649203073,11.31370849898476
0,2,R,F00_T2,F00_T2_R,8,S3002R08.jpg,00/2R/S3002R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R08.jpg,.jpg,20922,200671cbf24e1082a6d71b8ccd09ce7730c1273c5faed0f0dc552fd85622ace6,640,480,L,JPEG,True,,True,0,2,R,8,True,True,123.18757629394533,41.55405807495117,38.907219254175814,0.0008333333333333,0.0001171875,2R,False,False,False,False,False,False,True,True,True,237.8076934814453,184.73077392578125,36.44755935668945,368.2484997308496,threshold_p5,22.621148725751237,77.4688672168042,0.7825313075512539,245.8076934814453,192.73077392578125,126.0,86.41653639799024,radial_lateral_search,56.254051208496094,25.584999084472656,high,3.4570216010053474,11.31370849898476
0,2,R,F00_T2,F00_T2_R,9,S3002R09.jpg,00/2R/S3002R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R09.jpg,.jpg,21055,b7cb7cd7add2e1decb264a43222147112865af362828bf1c3fae87fdfdb2ccfc,640,480,L,JPEG,True,,True,0,2,R,9,True,True,132.08029174804688,35.36409378051758,40.27924035373263,0.0003678385416666,0.0001595052083333,2R,False,False,False,False,False,False,True,True,True,217.66448974609375,161.32244873046875,37.74996566772461,374.4631019960988,threshold_p5,29.28996809641971,90.49830163043478,0.8541884963854344,225.66448974609375,161.32244873046875,131.0,82.28536241268476,radial_lateral_search,54.728172302246094,23.169998168945312,high,3.4702018315211904,8.0
0,2,R,F00_T2,F00_T2_R,10,S3002R10.jpg,00/2R/S3002R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R10.jpg,.jpg,17554,f418d4017ed45dd3877e38c3c50987ca74873d6ee981d2aa618b62cc50e77c5f,640,480,L,JPEG,True,,True,0,2,R,10,True,True,87.32300567626953,33.56394958496094,18.623261392551,0.0078190104166666,0.0001171875,2R,False,False,False,False,False,False,True,True,True,155.08267211914062,110.23753356933594,31.37139129638672,284.72171546316395,threshold_p4,19.6649668536461,34.571185617103986,0.7892639316736966,163.08267211914062,126.23753356933594,122.0,35.88570515242858,radial_lateral_search,28.9044132232666,11.435001373291016,high,3.888893509611467,17.88854381999832
1,1,L,F01_T1,F01_T1_L,1,S3011L01.jpg,01/1L/S3011L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L01.jpg,.jpg,20151,e1706eac5ce05af17bc495d2ec3d3673370fce076b199a8c3bf0f75fa7c1efeb,640,480,L,JPEG,True,,True,1,1,L,1,True,True,129.4320831298828,51.32583999633789,36.7688076248063,0.001630859375,0.0001334635416666,1L,False,False,False,False,False,False,True,True,True,324.8667907714844,214.0674743652344,67.17637634277344,397.65231284453176,threshold_p6,27.52443958447239,98.55265769739744,0.682322223085546,324.8667907714844,230.0674743652344,135.0,68.58805723369643,radial_lateral_search,47.801517486572266,19.81999969482422,high,2.009635043592564,16.0
1,1,L,F01_T1,F01_T1_L,5,S3011L05.jpg,01/1L/S3011L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L05.jpg,.jpg,19841,6298b68c1d33d9d0096b08c44133ec8481fc637b4c5820627bed437f037445e0,640,480,L,JPEG,True,,True,1,1,L,5,True,True,132.22882080078125,52.535247802734375,31.673047335211443,0.00029296875,1.3020833333333334e-05,1L,False,False,False,False,False,False,True,True,True,343.0,172.0,64.0,411.93202570068894,hough_pupil,29.96586320812431,110.6348597458643,0.75,343.0,172.0,137.0,58.996797180175776,radial_lateral_search,41.533302307128906,14.214996337890623,high,2.140625,0.0
1,1,L,F01_T1,F01_T1_L,6,S3011L06.jpg,01/1L/S3011L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L06.jpg,.jpg,18812,9cbc2e2d13e04db949aef4813c004dd4ddb9685a31f5f9329f0ca26bffbfd7e4,640,480,L,JPEG,True,,True,1,1,L,6,True,True,133.0886993408203,45.75737762451172,29.226248153845475,0.0007421875,7.486979166666666e-05,1L,False,False,False,False,False,False,True,True,True,369.0,164.0,63.0,409.85442651722514,hough_pupil,29.105544933078395,109.02172857489684,0.75,369.0,164.0,131.0,54.82561766609312,radial_lateral_search,38.398155212402344,13.650001525878906,high,2.0793650793650795,0.0
