family_id,twin_id,eye,subject_id,iris_id,image_idx,filename,relative_path,absolute_path,file_extension,file_size_bytes,sha256,width,height,mode,format,readable,error,filename_pattern_ok,filename_family_id,filename_twin_id,filename_eye,filename_image_idx,folder_filename_consistent,quality_ok,brightness,contrast,focus_score,dark_ratio,bright_ratio,folder_class,flag_low_focus,flag_low_contrast,flag_high_bright_ratio,flag_high_dark_ratio,quality_reject,quality_flag_any,segmentation_ok,pupil_found,iris_found,pupil_x,pupil_y,pupil_r,pupil_score,pupil_daugman_score,pupil_inner_mean,pupil_ring_mean,pupil_method,iris_x,iris_y,iris_r,iris_score,iris_daugman_score,iris_contrast,iris_confidence,iris_pupil_radius_ratio,iris_center_offset,iris_method
0,1,R,F00_T1,F00_T1_R,2,S3001R02.jpg,00/1R/S3001R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/1R/S3001R02.jpg,.jpg,18927,562da2fb6f5c896256453be2170ef2687be9d822bc2b511b46f2fe1eabbc259f,640,480,L,JPEG,True,,True,0,1,R,2,True,True,107.5488052368164,33.3544807434082,31.153333996412492,0.0026790364583333,0.0001139322916666,1R,False,False,False,False,False,False,False,True,True,217.0,246.0,66.0,113.47535230665603,3.6862206920528062,38.514814394369395,101.0053770242915,daugman_pupil,237.0,234.0,131.0,39.87489807720323,8.972262085594096,9.893762093319523,medium,1.9848484848484849,23.323807579381203,daugman_limbus_lateral
0,1,R,F00_T1,F00_T1_R,3,S3001R03.jpg,00/1R/S3001R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/1R/S3001R03.jpg,.jpg,18958,a638718e4fcef21b95baf45aee43261b27f1e943938802b5f41c21326fa15469,640,480,L,JPEG,True,,True,0,1,R,3,True,True,107.7585678100586,35.41874694824219,31.44935417428547,0.002197265625,9.114583333333334e-05,1R,False,False,False,False,False,False,True,True,True,261.0284729003906,257.8578186035156,49.0,114.83028099289686,6.04277032341373,25.05505547414695,74.07472283813748,daugman_pupil,281.0284729003906,277.8578186035156,99.0,36.849082598198045,6.762330818204987,17.81631943567865,medium,2.020408163265306,28.284271247461906,daugman_limbus_lateral
0,1,R,F00_T1,F00_T1_R,4,S3001R04.jpg,00/1R/S3001R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/1R/S3001R04.jpg,.jpg,18721,96838f1641f13bccf1bd35060ec6447ede4ea6d8715746c530fd6ac1211e1c7f,640,480,L,JPEG,True,,True,0,1,R,4,True,True,109.07160186767578,37.89810943603515,31.060097601318365,0.0029264322916666,0.0001009114583333,1R,False,False,False,False,False,False,True,True,True,191.6854553222656,250.84356689453125,52.0,115.67845681433916,4.2528958712118765,24.583529411764705,81.2280938538206,daugman_pupil,211.6854553222656,270.84356689453125,104.0,44.4252724951279,8.509552357297729,18.601469519540515,medium,2.0,28.284271247461906,daugman_limbus_lateral
0,1,R,F00_T1,F00_T1_R,5,S3001R05.jpg,00/1R/S3001R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/1R/S3001R05.jpg,.jpg,19055,22dcb47aa8dc296646407b9eeb640b1700e2bc09eb90e524b82d8411bc83e392,640,480,L,JPEG,True,,True,0,1,R,5,True,True,108.15357971191406,36.2116813659668,40.14078297211329,0.002939453125,0.0001041666666666,1R,False,False,False,False,False,False,True,True,True,167.54629516601562,262.20703125,50.0,108.30425780318872,4.614055195627941,24.759601990049752,71.94775305410123,daugman_pupil,187.5462951660156,274.20703125,101.0,38.199833865499,7.214155611540051,16.502585411080688,medium,2.02,23.323807579381203,daugman_limbus_lateral
0,1,R,F00_T1,F00_T1_R,6,S3001R06.jpg,00/1R/S3001R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/1R/S3001R06.jpg,.jpg,17577,6d6309120b74714d6b9d0c535eda3c44bc087bb53c8e091d9323e82e8e797388,640,480,L,JPEG,True,,True,0,1,R,6,True,True,118.13452911376952,42.472869873046875,26.425816289255344,0.003271484375,0.0001595052083333,1R,False,False,False,False,False,False,True,True,True,250.5790252685547,236.288330078125,57.0,122.97012058107194,5.3419733658894515,24.906867924528303,87.43301475519786,daugman_pupil,270.5790252685547,242.288330078125,114.0,44.201880930680574,8.33452525145335,18.086816858757132,medium,2.0,20.8806130178211,daugman_limbus_lateral
0,2,L,F00_T2,F00_T2_L,1,S3002L01.jpg,00/2L/S3002L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L01.jpg,.jpg,18111,bc668a463299cf22a518f8391685f69a3ce29329dbbb631bef1fd25c55d9e141,640,480,L,JPEG,True,,True,0,2,L,1,True,True,118.80070495605467,42.790523529052734,23.671802004909512,0.000244140625,5.5338541666666664e-05,2L,False,False,False,False,False,False,True,True,True,306.6851806640625,212.3148193359375,39.0,120.13220655779388,7.953757585608656,24.008330556481173,74.28342145015105,daugman_pupil,300.6851806640625,224.3148193359375,121.0,43.31667482634144,6.010246651433029,27.48848171192172,medium,3.102564102564102,13.41640786499874,daugman_limbus_lateral
0,2,L,F00_T2,F00_T2_L,3,S3002L03.jpg,00/2L/S3002L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L03.jpg,.jpg,20998,4b0749817f2316ca88ba13cd70fa82051d98429109d0656001bff2f6daf5e745,640,480,L,JPEG,True,,True,0,2,L,3,True,True,130.099609375,45.666412353515625,33.03013547463946,0.0002083333333333,3.90625e-05,2L,False,False,False,False,False,False,True,True,True,373.410888671875,238.44915771484375,44.0,121.48481142193188,5.803793549146398,27.325720218011934,87.01929625425653,daugman_pupil,373.410888671875,250.44915771484375,123.0,41.26166601666863,5.382934775269078,27.076045008126755,medium,2.7954545454545454,12.0,daugman_limbus_lateral
0,2,L,F00_T2,F00_T2_L,4,S3002L04.jpg,00/2L/S3002L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L04.jpg,.jpg,20522,8006c663f9a674daff8876d2dc08aa42d6d5b64b0b65af71740ecc2a2b6a3309,640,480,L,JPEG,True,,True,0,2,L,4,True,True,141.9739990234375,48.424560546875,36.78390043257608,0.00044921875,8.463541666666667e-05,2L,False,False,False,False,False,False,True,True,True,267.659423828125,234.28260803222656,37.0,140.044110408638,11.874501139350794,22.281460475008863,80.83267561168114,daugman_pupil,261.659423828125,240.28260803222656,121.0,57.583414280512585,8.315525640761045,33.47510752864696,high,3.27027027027027,8.48528137423857,daugman_limbus_lateral
0,2,L,F00_T2,F00_T2_L,5,S3002L05.jpg,00/2L/S3002L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L05.jpg,.jpg,17049,c7d511645febefa915b88a3bc1150f4092ce38db04b12a810c00ce4c9c0932cc,640,480,L,JPEG,True,,True,0,2,L,5,True,True,124.37665557861328,32.07366943359375,18.025578441609284,0.000322265625,0.0001171875,2L,False,False,False,False,False,False,True,True,True,245.58139038085935,268.1744079589844,31.0,112.9998304196248,8.341075396457896,28.12391636919939,67.94589552238806,daugman_pupil,239.58139038085935,268.1744079589844,103.0,52.6946143294379,7.565512925949754,30.87215489495182,high,3.3225806451612905,6.0,daugman_limbus_lateral
0,2,L,F00_T2,F00_T2_L,6,S3002L06.jpg,00/2L/S3002L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L06.jpg,.jpg,17828,297fa35f9f6c327eeb8d8935f33c2cd9359f2e6abcc6544462a2d62749d245da,640,480,L,JPEG,True,,True,0,2,L,6,True,True,130.4164276123047,31.56052017211914,33.69676770680745,0.0001985677083333,0.0001106770833333,2L,False,False,False,False,False,False,True,True,True,281.99432373046875,121.61021423339844,30.0,138.38945330694102,12.525578072020078,24.052426101505855,77.8972081218274,daugman_pupil,275.99432373046875,127.61021423339844,111.0,58.00918768921517,8.87985389362516,32.26000734952895,high,3.7,8.48528137423857,daugman_limbus_lateral
0,2,L,F00_T2,F00_T2_L,7,S3002L07.jpg,00/2L/S3002L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L07.jpg,.jpg,19809,b2a6ed210eecad26980df9be930a0ba524a9a544e1cc46bf8131b94e5b8b1ab0,640,480,L,JPEG,True,,True,0,2,L,7,True,True,127.23536682128906,33.2421875,30.20471110026041,0.0003092447916666,0.0001204427083333,2L,False,False,False,False,False,False,True,True,True,204.13043212890625,204.04347229003903,32.0,158.21669663154134,15.06971685864415,22.39038189533239,90.95930880713487,daugman_pupil,198.13043212890625,210.04347229003903,125.0,57.55967256523678,8.652578262378249,33.350116600790514,high,3.90625,8.48528137423857,daugman_limbus_lateral
0,2,L,F00_T2,F00_T2_L,8,S3002L08.jpg,00/2L/S3002L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L08.jpg,.jpg,19741,4493f4a628d96db76899ad02ac084e4e9f19be086a6c59f82e64b5af5a843429,640,480,L,JPEG,True,,True,0,2,L,8,True,True,122.78140258789062,29.9565372467041,36.2871528553327,0.0002701822916666,9.114583333333334e-05,2L,False,False,False,False,False,False,True,True,True,227.0,127.5,30.0,107.24175996989058,8.413686566930238,28.96765197992192,62.51046954314721,daugman_pupil,221.0,139.5,113.0,42.67317932877294,6.321193657666996,26.78963371904767,medium,3.7666666666666666,13.41640786499874,daugman_limbus_lateral
0,2,L,F00_T2,F00_T2_L,9,S3002L09.jpg,00/2L/S3002L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L09.jpg,.jpg,18937,9b44b51c7fb0ba99bd78721d73918b2c7d2c5c9719720548fac153a230bc1858,640,480,L,JPEG,True,,True,0,2,L,9,True,True,114.67288970947266,29.160905838012695,25.476045131937664,7.161458333333333e-05,0.000107421875,2L,False,False,False,False,False,False,True,True,True,277.2298889160156,136.6858673095703,29.0,144.4017034400809,13.884260184167008,23.836055656382335,80.03347665847666,daugman_pupil,271.2298889160156,142.6858673095703,115.0,46.48902848312533,5.44884595465679,35.678641140206764,high,3.9655172413793105,8.48528137423857,daugman_limbus_lateral
0,2,L,F00_T2,F00_T2_L,10,S3002L10.jpg,00/2L/S3002L10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L10.jpg,.jpg,17400,df0f894ec65a407621d02d4869a1e08a8765e23491a985851e09b2af933cf3eb,640,480,L,JPEG,True,,True,0,2,L,10,True,True,130.35385131835938,32.570987701416016,20.33756052648756,9.765625e-06,0.0001139322916666,2L,False,False,False,False,False,False,True,True,True,302.5,149.5,31.0,130.2536747940601,9.678378006704122,24.312595614482408,80.24595771144278,daugman_pupil,296.5,161.5,121.0,44.093275088231344,6.87484461911685,26.137896460583775,medium,3.903225806451613,13.41640786499874,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,1,S3002R01.jpg,00/2R/S3002R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R01.jpg,.jpg,21946,c22f108fb929c7ebcccb02d22fe9cba9dbb0efae3eb79c8e90c777c10b43b90b,640,480,L,JPEG,True,,True,0,2,R,1,True,True,129.37229919433594,32.092735290527344,57.68051107575099,0.0001920572916666,0.0001302083333333,2R,False,False,False,False,False,False,True,True,True,379.3768005371094,197.49398803710935,34.0,152.7463699529416,13.342187448759692,23.606378331148974,92.19563106796116,daugman_pupil,379.3768005371094,203.49398803710935,121.0,62.17937855449257,9.636946343244318,32.96155030042354,high,3.5588235294117645,6.0,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,2,S3002R02.jpg,00/2R/S3002R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R02.jpg,.jpg,18967,ebb6e8d5f9a3a6850c5e03d68bcd32b3531079a67fac18f9e1f80b159400b0e9,640,480,L,JPEG,True,,True,0,2,R,2,True,True,126.498779296875,43.27589797973633,29.625471797519264,0.0001497395833333,6.8359375e-05,2R,False,False,False,False,False,False,True,True,True,345.3023681640625,252.2652282714844,34.0,137.9361050694466,12.221467047138656,23.1913499344692,77.34077669902912,daugman_pupil,345.3023681640625,252.2652282714844,121.0,58.89694536179043,8.476530283306296,33.760589109235966,high,3.5588235294117645,0.0,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,3,S3002R03.jpg,00/2R/S3002R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R03.jpg,.jpg,21320,5cfb9883003a492727795876de6dcafe82aa38c80856193c23c0db6192a8e248,640,480,L,JPEG,True,,True,0,2,R,3,True,True,130.14120483398438,33.07624816894531,52.93999398590723,0.00015625,8.463541666666667e-05,2R,False,False,False,False,False,False,True,True,True,354.4725646972656,202.78073120117188,33.0,140.40175774344726,11.40140669796357,24.344648750589343,85.7617735470942,daugman_pupil,360.4725646972656,208.78073120117188,121.0,53.23893764514334,8.458508002834208,28.320590915060592,high,3.6666666666666665,8.48528137423857,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,4,S3002R04.jpg,00/2R/S3002R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R04.jpg,.jpg,21878,fb455fe070e731ca13132b15f1fcd496639a4bc82efab4f77885103d3c96047a,640,480,L,JPEG,True,,True,0,2,R,4,True,True,124.77859497070312,40.08855819702149,55.74394317447875,0.00021484375,8.463541666666667e-05,2R,False,False,False,False,False,False,True,True,True,357.0,225.0,33.0,120.51711129541616,9.753990463940994,23.943422913719942,67.48421843687375,daugman_pupil,357.0,231.0,119.0,54.0468291720037,8.186562111472199,30.165877422795138,high,3.606060606060606,6.0,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,5,S3002R05.jpg,00/2R/S3002R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R05.jpg,.jpg,20203,866935ee448352c8d5d2540819ec1db1399a6429cb40d4f8223a56b4a87d3a41,640,480,L,JPEG,True,,True,0,2,R,5,True,True,121.44503784179688,46.46841812133789,34.51749343871009,0.0004166666666666,7.8125e-05,2R,False,False,False,False,False,False,True,True,True,338.5,214.0,44.0,110.52598880670784,4.908607767782314,32.25512587594083,83.14755959137344,daugman_pupil,350.5,234.0,119.0,49.90596100697427,7.365104425361224,29.441863905182544,high,2.7045454545454546,23.323807579381203,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,6,S3002R06.jpg,00/2R/S3002R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R06.jpg,.jpg,16072,d594d4e022f8557dab0eddc708f2512214a01a57e133431dedc339609f25830b,640,480,L,JPEG,True,,True,0,2,R,6,True,True,127.37580871582033,31.85993194580078,25.75865930985345,0.0001888020833333,7.161458333333333e-05,2R,False,False,False,False,False,False,True,True,True,389.4236755371094,130.44668579101562,34.0,139.09985735185165,12.046102802447637,22.67453036260376,78.77475728155339,daugman_pupil,389.4236755371094,136.44668579101562,115.0,53.471450065213894,7.766141455735571,30.98948765578068,high,3.3823529411764706,6.0,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,7,S3002R07.jpg,00/2R/S3002R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R07.jpg,.jpg,20432,5e2306e4add8e9fdd6b57830eeb3669d4de7e429b323e9a2e88ff54bbf8301da,640,480,L,JPEG,True,,True,0,2,R,7,True,True,113.19636535644533,46.049293518066406,33.62612690972222,0.0006380208333333,7.161458333333333e-05,2R,False,False,False,False,False,False,True,True,True,278.5291748046875,194.76654052734375,32.0,124.48058348763136,10.047616816704522,21.51956624233852,67.22909698996655,daugman_pupil,284.5291748046875,200.76654052734375,125.0,55.665199949798954,8.448919946024283,32.00031741326306,high,3.90625,8.48528137423857,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,8,S3002R08.jpg,00/2R/S3002R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R08.jpg,.jpg,20922,200671cbf24e1082a6d71b8ccd09ce7730c1273c5faed0f0dc552fd85622ace6,640,480,L,JPEG,True,,True,0,2,R,8,True,True,123.18757629394533,41.55405807495117,38.907219254175814,0.0008333333333333,0.0001171875,2R,False,False,False,False,False,False,True,True,True,234.777587890625,184.11036682128903,36.0,128.2806871883279,10.049316360843903,24.85812095853937,76.35470639032815,daugman_pupil,240.777587890625,190.11036682128903,127.0,61.77133763814005,9.458822978463118,33.63729380593969,high,3.5277777777777777,8.48528137423857,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,9,S3002R09.jpg,00/2R/S3002R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R09.jpg,.jpg,21055,b7cb7cd7add2e1decb264a43222147112865af362828bf1c3fae87fdfdb2ccfc,640,480,L,JPEG,True,,True,0,2,R,9,True,True,132.08029174804688,35.36409378051758,40.27924035373263,0.0003678385416666,0.0001595052083333,2R,False,False,False,False,False,False,True,True,True,217.59066772460935,160.953369140625,36.0,140.5834045882851,12.424615015164823,29.596044123240777,88.2942573402418,daugman_pupil,223.59066772460935,172.953369140625,125.0,60.37196564280132,9.317673150383271,33.194608036890656,high,3.4722222222222223,13.41640786499874,daugman_limbus_lateral
0,2,R,F00_T2,F00_T2_R,10,S3002R10.jpg,00/2R/S3002R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R10.jpg,.jpg,17554,f418d4017ed45dd3877e38c3c50987ca74873d6ee981d2aa618b62cc50e77c5f,640,480,L,JPEG,True,,True,0,2,R,10,True,True,87.32300567626953,33.56394958496094,18.623261392551,0.0078190104166666,0.0001171875,2R,False,False,False,False,False,False,False,True,True,154.6937713623047,106.16551208496094,28.0,82.47869940895589,4.063202183252642,18.46868820039552,33.164019337016576,daugman_pupil,174.6937713623047,118.16551208496094,109.0,18.14640746117108,1.7845541917618313,20.615952361704736,low,3.892857142857143,23.323807579381203,daugman_limbus_lateral
1,1,L,F01_T1,F01_T1_L,1,S3011L01.jpg,01/1L/S3011L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L01.jpg,.jpg,20151,e1706eac5ce05af17bc495d2ec3d3673370fce076b199a8c3bf0f75fa7c1efeb,640,480,L,JPEG,True,,True,1,1,L,1,True,True,129.4320831298828,51.32583999633789,36.7688076248063,0.001630859375,0.0001334635416666,1L,False,False,False,False,False,False,False,True,True,320.154296875,210.3639984130859,71.0,134.53030689201273,5.743935940316575,27.6489351261164,104.28551136363636,daugman_pupil,320.154296875,222.3639984130859,140.0,55.54098288377564,10.607134211966232,19.635980080099657,high,1.971830985915493,12.0,daugman_limbus_lateral
