family_id,twin_id,eye,subject_id,iris_id,image_idx,filename,relative_path,absolute_path,file_extension,file_size_bytes,sha256,width,height,mode,format,readable,error,filename_pattern_ok,filename_family_id,filename_twin_id,filename_eye,filename_image_idx,folder_filename_consistent,quality_ok,brightness,contrast,focus_score,dark_ratio,bright_ratio,folder_class,flag_low_focus,flag_low_contrast,flag_high_bright_ratio,flag_high_dark_ratio,quality_reject,quality_flag_any
0,2,L,F00_T2,F00_T2_L,2,S3002L02.jpg,00/2L/S3002L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L02.jpg,.jpg,16601,7bdd6a598829e1721c96c28ab05cde2e6313415f04bac393917e59b01aa5de32,640,480,L,JPEG,True,,True,0,2,L,2,True,True,127.87109375,36.54286193847656,15.760980519093406,2.2786458333333334e-05,6.510416666666667e-05,2L,True,False,False,False,False,True
0,2,L,F00_T2,F00_T2_L,3,S3002L03.jpg,00/2L/S3002L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L03.jpg,.jpg,20998,4b0749817f2316ca88ba13cd70fa82051d98429109d0656001bff2f6daf5e745,640,480,L,JPEG,True,,True,0,2,L,3,True,True,130.099609375,45.666412353515625,33.03013547463946,0.0002083333333333,3.90625e-05,2L,False,False,False,False,False,False
0,2,L,F00_T2,F00_T2_L,4,S3002L04.jpg,00/2L/S3002L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L04.jpg,.jpg,20522,8006c663f9a674daff8876d2dc08aa42d6d5b64b0b65af71740ecc2a2b6a3309,640,480,L,JPEG,True,,True,0,2,L,4,True,True,141.9739990234375,48.424560546875,36.78390043257608,0.00044921875,8.463541666666667e-05,2L,False,False,False,False,False,False
0,2,L,F00_T2,F00_T2_L,5,S3002L05.jpg,00/2L/S3002L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L05.jpg,.jpg,17049,c7d511645febefa915b88a3bc1150f4092ce38db04b12a810c00ce4c9c0932cc,640,480,L,JPEG,True,,True,0,2,L,5,True,True,124.37665557861328,32.07366943359375,18.025578441609284,0.000322265625,0.0001171875,2L,False,False,False,False,False,False
0,2,L,F00_T2,F00_T2_L,6,S3002L06.jpg,00/2L/S3002L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L06.jpg,.jpg,17828,297fa35f9f6c327eeb8d8935f33c2cd9359f2e6abcc6544462a2d62749d245da,640,480,L,JPEG,True,,True,0,2,L,6,True,True,130.4164276123047,31.56052017211914,33.69676770680745,0.0001985677083333,0.0001106770833333,2L,False,False,False,False,False,False
0,2,L,F00_T2,F00_T2_L,7,S3002L07.jpg,00/2L/S3002L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L07.jpg,.jpg,19809,b2a6ed210eecad26980df9be930a0ba524a9a544e1cc46bf8131b94e5b8b1ab0,640,480,L,JPEG,True,,True,0,2,L,7,True,True,127.23536682128906,33.2421875,30.20471110026041,0.0003092447916666,0.0001204427083333,2L,False,False,False,False,False,False
0,2,L,F00_T2,F00_T2_L,8,S3002L08.jpg,00/2L/S3002L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L08.jpg,.jpg,19741,4493f4a628d96db76899ad02ac084e4e9f19be086a6c59f82e64b5af5a843429,640,480,L,JPEG,True,,True,0,2,L,8,True,True,122.78140258789062,29.9565372467041,36.2871528553327,0.0002701822916666,9.114583333333334e-05,2L,False,False,False,False,False,False
0,2,L,F00_T2,F00_T2_L,9,S3002L09.jpg,00/2L/S3002L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L09.jpg,.jpg,18937,9b44b51c7fb0ba99bd78721d73918b2c7d2c5c9719720548fac153a230bc1858,640,480,L,JPEG,True,,True,0,2,L,9,True,True,114.67288970947266,29.160905838012695,25.476045131937664,7.161458333333333e-05,0.000107421875,2L,False,False,False,False,False,False
0,2,L,F00_T2,F00_T2_L,10,S3002L10.jpg,00/2L/S3002L10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2L/S3002L10.jpg,.jpg,17400,df0f894ec65a407621d02d4869a1e08a8765e23491a985851e09b2af933cf3eb,640,480,L,JPEG,True,,True,0,2,L,10,True,True,130.35385131835938,32.570987701416016,20.33756052648756,9.765625e-06,0.0001139322916666,2L,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,1,S3002R01.jpg,00/2R/S3002R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R01.jpg,.jpg,21946,c22f108fb929c7ebcccb02d22fe9cba9dbb0efae3eb79c8e90c777c10b43b90b,640,480,L,JPEG,True,,True,0,2,R,1,True,True,129.37229919433594,32.092735290527344,57.68051107575099,0.0001920572916666,0.0001302083333333,2R,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,2,S3002R02.jpg,00/2R/S3002R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R02.jpg,.jpg,18967,ebb6e8d5f9a3a6850c5e03d68bcd32b3531079a67fac18f9e1f80b159400b0e9,640,480,L,JPEG,True,,True,0,2,R,2,True,True,126.498779296875,43.27589797973633,29.625471797519264,0.0001497395833333,6.8359375e-05,2R,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,3,S3002R03.jpg,00/2R/S3002R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R03.jpg,.jpg,21320,5cfb9883003a492727795876de6dcafe82aa38c80856193c23c0db6192a8e248,640,480,L,JPEG,True,,True,0,2,R,3,True,True,130.14120483398438,33.07624816894531,52.93999398590723,0.00015625,8.463541666666667e-05,2R,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,4,S3002R04.jpg,00/2R/S3002R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R04.jpg,.jpg,21878,fb455fe070e731ca13132b15f1fcd496639a4bc82efab4f77885103d3c96047a,640,480,L,JPEG,True,,True,0,2,R,4,True,True,124.77859497070312,40.08855819702149,55.74394317447875,0.00021484375,8.463541666666667e-05,2R,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,5,S3002R05.jpg,00/2R/S3002R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R05.jpg,.jpg,20203,866935ee448352c8d5d2540819ec1db1399a6429cb40d4f8223a56b4a87d3a41,640,480,L,JPEG,True,,True,0,2,R,5,True,True,121.44503784179688,46.46841812133789,34.51749343871009,0.0004166666666666,7.8125e-05,2R,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,6,S3002R06.jpg,00/2R/S3002R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R06.jpg,.jpg,16072,d594d4e022f8557dab0eddc708f2512214a01a57e133431dedc339609f25830b,640,480,L,JPEG,True,,True,0,2,R,6,True,True,127.37580871582033,31.85993194580078,25.75865930985345,0.0001888020833333,7.161458333333333e-05,2R,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,7,S3002R07.jpg,00/2R/S3002R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R07.jpg,.jpg,20432,5e2306e4add8e9fdd6b57830eeb3669d4de7e429b323e9a2e88ff54bbf8301da,640,480,L,JPEG,True,,True,0,2,R,7,True,True,113.19636535644533,46.049293518066406,33.62612690972222,0.0006380208333333,7.161458333333333e-05,2R,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,8,S3002R08.jpg,00/2R/S3002R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R08.jpg,.jpg,20922,200671cbf24e1082a6d71b8ccd09ce7730c1273c5faed0f0dc552fd85622ace6,640,480,L,JPEG,True,,True,0,2,R,8,True,True,123.18757629394533,41.55405807495117,38.907219254175814,0.0008333333333333,0.0001171875,2R,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,9,S3002R09.jpg,00/2R/S3002R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R09.jpg,.jpg,21055,b7cb7cd7add2e1decb264a43222147112865af362828bf1c3fae87fdfdb2ccfc,640,480,L,JPEG,True,,True,0,2,R,9,True,True,132.08029174804688,35.36409378051758,40.27924035373263,0.0003678385416666,0.0001595052083333,2R,False,False,False,False,False,False
0,2,R,F00_T2,F00_T2_R,10,S3002R10.jpg,00/2R/S3002R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/00/2R/S3002R10.jpg,.jpg,17554,f418d4017ed45dd3877e38c3c50987ca74873d6ee981d2aa618b62cc50e77c5f,640,480,L,JPEG,True,,True,0,2,R,10,True,True,87.32300567626953,33.56394958496094,18.623261392551,0.0078190104166666,0.0001171875,2R,False,False,False,False,False,False
1,1,L,F01_T1,F01_T1_L,1,S3011L01.jpg,01/1L/S3011L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L01.jpg,.jpg,20151,e1706eac5ce05af17bc495d2ec3d3673370fce076b199a8c3bf0f75fa7c1efeb,640,480,L,JPEG,True,,True,1,1,L,1,True,True,129.4320831298828,51.32583999633789,36.7688076248063,0.001630859375,0.0001334635416666,1L,False,False,False,False,False,False
1,1,L,F01_T1,F01_T1_L,2,S3011L02.jpg,01/1L/S3011L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L02.jpg,.jpg,20369,735d7ab8c3c24e5749d78f2fc7bb0394d743f9943d207a8590424db8bb2d314b,640,480,L,JPEG,True,,True,1,1,L,2,True,True,134.34814453125,41.52907180786133,39.992781300767255,0.0015852864583333,0.0001595052083333,1L,False,False,False,False,False,False
1,1,L,F01_T1,F01_T1_L,3,S3011L03.jpg,01/1L/S3011L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L03.jpg,.jpg,17824,d30f535adb43154270e4db4465c09e8bde8471c09b8da745c2866f8945f5cfda,640,480,L,JPEG,True,,True,1,1,L,3,True,True,121.89764404296876,59.50273132324219,22.484911687628433,0.002900390625,0.0030598958333333,1L,False,False,False,False,False,False
1,1,L,F01_T1,F01_T1_L,4,S3011L04.jpg,01/1L/S3011L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L04.jpg,.jpg,19066,281ea9384560c4e3eb2b1ac6ead0772b1307edcf7ff89752dde8afacee3e2295,640,480,L,JPEG,True,,True,1,1,L,4,True,True,131.64028930664062,56.30535507202149,29.740299026478667,0.0016341145833333,0.0001953125,1L,False,False,False,False,False,False
1,1,L,F01_T1,F01_T1_L,5,S3011L05.jpg,01/1L/S3011L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L05.jpg,.jpg,19841,6298b68c1d33d9d0096b08c44133ec8481fc637b4c5820627bed437f037445e0,640,480,L,JPEG,True,,True,1,1,L,5,True,True,132.22882080078125,52.535247802734375,31.673047335211443,0.00029296875,1.3020833333333334e-05,1L,False,False,False,False,False,False
1,1,L,F01_T1,F01_T1_L,6,S3011L06.jpg,01/1L/S3011L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L06.jpg,.jpg,18812,9cbc2e2d13e04db949aef4813c004dd4ddb9685a31f5f9329f0ca26bffbfd7e4,640,480,L,JPEG,True,,True,1,1,L,6,True,True,133.0886993408203,45.75737762451172,29.226248153845475,0.0007421875,7.486979166666666e-05,1L,False,False,False,False,False,False
1,1,L,F01_T1,F01_T1_L,7,S3011L07.jpg,01/1L/S3011L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L07.jpg,.jpg,18117,604cc2632d6bf0ac008a1240a19432525e6f84d229323139d889fd12c96c2677,640,480,L,JPEG,True,,True,1,1,L,7,True,True,123.94527435302734,38.76007843017578,35.702563107638895,0.0012955729166666,4.2317708333333335e-05,1L,False,False,False,False,False,False
1,1,L,F01_T1,F01_T1_L,8,S3011L08.jpg,01/1L/S3011L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1L/S3011L08.jpg,.jpg,18347,4ac25bd06f9dee0d4f7529ad6a69f62a9e318aa5671cfe8c5b9957eb1bf87117,640,480,L,JPEG,True,,True,1,1,L,8,True,True,125.47400665283205,40.88800811767578,42.032579792012115,0.0008919270833333,9.765625e-06,1L,False,False,False,False,False,False
1,1,R,F01_T1,F01_T1_R,1,S3011R01.jpg,01/1R/S3011R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1R/S3011R01.jpg,.jpg,17287,c05d18c5d77a8cc4897fff640aaf1aaf8e3ef4d1631d3a422817e2953917ed0c,640,480,L,JPEG,True,,True,1,1,R,1,True,True,127.02941131591795,37.72498321533203,28.165335876422464,0.0004947916666666,6.510416666666667e-05,1R,False,False,False,False,False,False
1,1,R,F01_T1,F01_T1_R,2,S3011R02.jpg,01/1R/S3011R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1R/S3011R02.jpg,.jpg,14403,aaf9a6217ba5e3917706a21b20ef6d33e52308e8e66cbb85ae87e14ded57c427,640,480,L,JPEG,True,,True,1,1,R,2,True,True,120.6760025024414,33.96540832519531,12.340301212565103,0.0009212239583333,7.486979166666666e-05,1R,True,False,False,False,False,True
1,1,R,F01_T1,F01_T1_R,3,S3011R03.jpg,01/1R/S3011R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1R/S3011R03.jpg,.jpg,15874,2d67b7bead17d96e928162217122cb0146b8c6c286ce6ffc8b72fa203f804501,640,480,L,JPEG,True,,True,1,1,R,3,True,True,121.41424560546876,36.41056823730469,18.59771754980087,0.0008723958333333,4.2317708333333335e-05,1R,False,False,False,False,False,False
1,1,R,F01_T1,F01_T1_R,4,S3011R04.jpg,01/1R/S3011R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1R/S3011R04.jpg,.jpg,16598,9717fe345da3b18b719b2be230bb51bc987a242732109813aa2e9aed09b6e091,640,480,L,JPEG,True,,True,1,1,R,4,True,True,122.15306091308594,37.16454315185547,24.042781280475197,0.0009635416666666,5.859375e-05,1R,False,False,False,False,False,False
1,1,R,F01_T1,F01_T1_R,5,S3011R05.jpg,01/1R/S3011R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/1R/S3011R05.jpg,.jpg,21844,e36f50afc6267ef10f379da83941271c1a92df306bfb978cae815319a14a019e,640,480,L,JPEG,True,,True,1,1,R,5,True,True,131.66534423828125,40.14927291870117,65.33362723158733,0.00078125,9.440104166666666e-05,1R,False,False,False,False,False,False
1,2,L,F01_T2,F01_T2_L,1,S3012L01.jpg,01/2L/S3012L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L01.jpg,.jpg,16808,2dc89a5271fea28e9375d0a99c6568ba24ac1be31cf45b8318a35c8e26f7c1e6,640,480,L,JPEG,True,,True,1,2,L,1,True,True,131.65557861328125,35.638729095458984,21.217784678893626,0.0015625,9.440104166666666e-05,2L,False,False,False,False,False,False
1,2,L,F01_T2,F01_T2_L,2,S3012L02.jpg,01/2L/S3012L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L02.jpg,.jpg,17172,2511e9a05a0d26d47850347ae6c1eac36f56a0f89dc8333115c03472d8bf68d9,640,480,L,JPEG,True,,True,1,2,L,2,True,True,132.15762329101562,35.48655700683594,23.259687011337277,0.0014453125,8.463541666666667e-05,2L,False,False,False,False,False,False
1,2,L,F01_T2,F01_T2_L,3,S3012L03.jpg,01/2L/S3012L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L03.jpg,.jpg,17274,7715ba1cf31eb8b3d73fbc60bfbc307cea30dfd62279afdf37c9724291106835,640,480,L,JPEG,True,,True,1,2,L,3,True,True,132.3448486328125,36.109256744384766,26.476551154920788,0.0013671875,6.510416666666667e-05,2L,False,False,False,False,False,False
1,2,L,F01_T2,F01_T2_L,4,S3012L04.jpg,01/2L/S3012L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L04.jpg,.jpg,17719,ed3cfceb6ae288ba1f90cc6f94e174acceadc9977d44ac4161d0e8f6d2632978,640,480,L,JPEG,True,,True,1,2,L,4,True,True,132.24874877929688,36.53905487060547,30.12644719403584,0.0009602864583333,4.557291666666667e-05,2L,False,False,False,False,False,False
1,2,L,F01_T2,F01_T2_L,5,S3012L05.jpg,01/2L/S3012L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L05.jpg,.jpg,18943,70f2b75c390acf078aa33952c535618e30a4b2fd93fe625f6a33bb2a142f7c51,640,480,L,JPEG,True,,True,1,2,L,5,True,True,131.44064331054688,41.233272552490234,41.96562400986355,0.0012434895833333,5.859375e-05,2L,False,False,False,False,False,False
1,2,L,F01_T2,F01_T2_L,6,S3012L06.jpg,01/2L/S3012L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L06.jpg,.jpg,19122,0cd54816edebd126c931cd7427a466aba2cfdf5bf9da1767c5187c046181a3e2,640,480,L,JPEG,True,,True,1,2,L,6,True,True,131.42059326171875,42.04344940185547,43.94893702375624,0.0013997395833333,7.8125e-05,2L,False,False,False,False,False,False
1,2,L,F01_T2,F01_T2_L,7,S3012L07.jpg,01/2L/S3012L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/01/2L/S3012L07.jpg,.jpg,19673,180e921b0dd2e077ecef7694159b030e6fdf952d6753529ed9c46e3742b87cbb,640,480,L,JPEG,True,,True,1,2,L,7,True,True,133.97088623046875,41.78773880004883,51.19017060511907,0.0008430989583333,5.5338541666666664e-05,2L,False,False,False,False,False,False
