probe_relative_path,probe_code_path,probe_family_id,probe_subject_id,probe_iris_id,probe_eye,true_rank,rank1_correct,true_score,rank1_score,best_impostor_score,margin_best_impostor_minus_true,rank1_gallery_iris_id,rank1_gallery_subject_id,rank1_gallery_family_id,rank1_gallery_eye,rank1_relation_to_probe,rank1_is_twin,rank1_is_twin_same_eye,rank1_is_twin_cross_eye,best_impostor_iris_id,best_impostor_subject_id,best_impostor_family_id,best_impostor_eye,best_impostor_relation_to_probe,best_impostor_is_twin,best_impostor_is_twin_same_eye,best_impostor_is_twin_cross_eye,min_twin_rank,best_twin_score,margin_best_twin_minus_true,min_twin_same_eye_rank,best_twin_same_eye_score,min_twin_cross_eye_rank,best_twin_cross_eye_score,true_common_bits,true_best_shift
02/1R/S3021R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R09.jpg.npz,2,F02_T1,F02_T1_R,R,1,True,0.30613138686131386,0.30613138686131386,0.369242264416315,0.06311087755500117,F02_T1_R,F02_T1,2,R,genuine_gallery,False,False,False,F51_T1_L,F51_T1,51,L,unrelated,False,False,False,36.0,0.4107142857142857,0.10458289885297184,36.0,0.4107142857142857,163.0,0.44091394568202624,27400,0
02/1R/S3021R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R05.jpg.npz,2,F02_T1,F02_T1_R,R,1,True,0.2692083818393481,0.2692083818393481,0.34887218045112783,0.07966379861177975,F02_T1_R,F02_T1,2,R,genuine_gallery,False,False,False,F90_T2_R,F90_T2,90,R,unrelated,False,False,False,51.0,0.40814266487213996,0.13893428303279187,51.0,0.40814266487213996,100.0,0.4218995290423862,27488,0
02/1R/S3021R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R07.jpg.npz,2,F02_T1,F02_T1_R,R,1,True,0.2997144530677991,0.2997144530677991,0.37220284800929965,0.07248839494150056,F02_T1_R,F02_T1,2,R,genuine_gallery,False,False,False,F09_T2_R,F09_T2,9,R,unrelated,False,False,False,134.0,0.4403376959121021,0.140623242844303,137.0,0.44110949171069413,134.0,0.4403376959121021,27316,0
02/1R/S3021R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R04.jpg.npz,2,F02_T1,F02_T1_R,R,1,True,0.3054769001490313,0.3054769001490313,0.3711921499707089,0.06571524982167759,F02_T1_R,F02_T1,2,R,genuine_gallery,False,False,False,F09_T2_R,F09_T2,9,R,unrelated,False,False,False,35.0,0.41235898299377,0.10688208284473871,35.0,0.41235898299377,154.0,0.4380860876249039,26840,2
02/1R/S3021R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R03.jpg.npz,2,F02_T1,F02_T1_R,R,1,True,0.2229719924539254,0.2229719924539254,0.3696755343687529,0.14670354191482748,F02_T1_R,F02_T1,2,R,genuine_gallery,False,False,False,F14_T1_R,F14_T1,14,R,unrelated,False,False,False,82.0,0.41489454418685723,0.19192255173293182,82.0,0.41489454418685723,115.0,0.4232299124900557,27564,0
02/2R/S3022R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/02__2R__S3022R02.jpg.npz,2,F02_T2,F02_T2_R,R,1,True,0.3014569347236109,0.3014569347236109,0.37325056433408577,0.07179362961047486,F02_T2_R,F02_T2,2,R,genuine_gallery,False,False,False,F92_T2_R,F92_T2,92,R,unrelated,False,False,False,39.0,0.40949077385209554,0.10803383912848463,75.0,0.42151024297284423,39.0,0.40949077385209554,28004,0
03/2L/S3032L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,3,F03_T2,F03_T2_L,L,2,False,0.39710285970953735,0.38560141889712995,0.38560141889712995,-0.011501440812407393,F48_T2_L,F48_T2,48,L,unrelated,False,False,False,F48_T2_L,F48_T2,48,L,unrelated,False,False,False,83.0,0.4414379590258987,0.04433509931636137,115.0,0.4490118174409128,83.0,0.4414379590258987,26716,2
03/2L/S3032L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L09.jpg.npz,3,F03_T2,F03_T2_L,L,3,False,0.40070625759416767,0.3733021292217327,0.3733021292217327,-0.027404128372434944,F68_T1_L,F68_T1,68,L,unrelated,False,False,False,F68_T1_L,F68_T1,68,L,unrelated,False,False,False,164.0,0.4544288158144839,0.05372255822031624,164.0,0.4544288158144839,214.0,0.4623066266451166,26336,2
03/2L/S3032L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L08.jpg.npz,3,F03_T2,F03_T2_L,L,1,True,0.358495670995671,0.358495670995671,0.3804347826086957,0.021939111613024698,F03_T2_L,F03_T2,3,L,genuine_gallery,False,False,False,F44_T1_R,F44_T1,44,R,unrelated,False,False,False,177.0,0.45664224905959216,0.09814657806392119,219.0,0.46577598828696926,177.0,0.45664224905959216,25872,4
03/2L/S3032L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L05.jpg.npz,3,F03_T2,F03_T2_L,L,1,True,0.3534770846594526,0.3534770846594526,0.39019462312386605,0.036717538464413446,F03_T2_L,F03_T2,3,L,genuine_gallery,False,False,False,F68_T2_L,F68_T2,68,L,unrelated,False,False,False,244.0,0.4679235537190083,0.11444646905955569,244.0,0.4679235537190083,287.0,0.4789906625166741,25136,2
03/2R/S3032R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R04.jpg.npz,3,F03_T2,F03_T2_R,R,55,False,0.4446365452589519,0.40976307839084114,0.40976307839084114,-0.03487346686811077,F35_T1_R,F35_T1,35,R,unrelated,False,False,False,F35_T1_R,F35_T1,35,R,unrelated,False,False,False,200.0,0.46849571145810426,0.02385916619915235,200.0,0.46849571145810426,209.0,0.47039415801513285,26028,4
03/2R/S3032R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R02.jpg.npz,3,F03_T2,F03_T2_R,R,13,False,0.42368513017648085,0.4039965986394558,0.4039965986394558,-0.019688531537025045,F54_T2_R,F54_T2,54,R,unrelated,False,False,False,F54_T2_R,F54_T2,54,R,unrelated,False,False,False,120.0,0.45369760807548826,0.030012477899007406,120.0,0.45369760807548826,229.0,0.4724121996303142,22892,16
03/2R/S3032R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R05.jpg.npz,3,F03_T2,F03_T2_R,R,7,False,0.4276243955701139,0.4132926217165802,0.4132926217165802,-0.01433177385353368,F90_T2_R,F90_T2,90,R,unrelated,False,False,False,F90_T2_R,F90_T2,90,R,unrelated,False,False,False,32.0,0.43995886981402005,0.012334474243906157,268.0,0.486821790913101,32.0,0.43995886981402005,25644,4
03/2R/S3032R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R07.jpg.npz,3,F03_T2,F03_T2_R,R,1,True,0.3972196549599507,0.3972196549599507,0.40176733013040494,0.004547675170454235,F03_T2_R,F03_T2,3,R,genuine_gallery,False,False,False,F17_T2_R,F17_T2,17,R,unrelated,False,False,False,169.0,0.4675915524601213,0.07037189750017059,169.0,0.4675915524601213,251.0,0.48073600552868,25968,2
03/2R/S3032R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R03.jpg.npz,3,F03_T2,F03_T2_R,R,1,True,0.39268923366243536,0.39268923366243536,0.40122594661700806,0.0085367129545727,F03_T2_R,F03_T2,3,R,genuine_gallery,False,False,False,F31_T2_L,F31_T2,31,L,unrelated,False,False,False,283.0,0.4809027777777778,0.08821354411534243,283.0,0.4809027777777778,286.0,0.4829115093293922,25524,4
03/2R/S3032R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R06.jpg.npz,3,F03_T2,F03_T2_R,R,29,False,0.43076679340937896,0.37899937264742783,0.37899937264742783,-0.05176742076195112,F31_T2_L,F31_T2,31,L,unrelated,False,False,False,F31_T2_L,F31_T2,31,L,unrelated,False,False,False,123.0,0.45390478179160576,0.023137988382226804,123.0,0.45390478179160576,143.0,0.4571936542669584,25248,4
03/2R/S3032R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R09.jpg.npz,3,F03_T2,F03_T2_R,R,25,False,0.4238223017292785,0.39094508521260113,0.39094508521260113,-0.032877216516677354,F05_T1_R,F05_T1,5,R,unrelated,False,False,False,F05_T1_R,F05_T1,5,R,unrelated,False,False,False,125.0,0.4480017761989343,0.024179474469655793,291.0,0.4790302782324059,125.0,0.4480017761989343,26832,0
03/2R/S3032R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R10.jpg.npz,3,F03_T2,F03_T2_R,R,1,True,0.3887812752219532,0.3887812752219532,0.3978762454116413,0.009094970189688079,F03_T2_R,F03_T2,3,R,genuine_gallery,False,False,False,F76_T1_R,F76_T1,76,R,unrelated,False,False,False,250.0,0.467466110531804,0.07868483530985076,250.0,0.467466110531804,253.0,0.46888553648877995,24780,-6
03/2R/S3032R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R01.jpg.npz,3,F03_T2,F03_T2_R,R,1,True,0.33689561319244316,0.33689561319244316,0.41333098219008996,0.0764353689976468,F03_T2_R,F03_T2,3,R,genuine_gallery,False,False,False,F38_T2_R,F38_T2,38,R,unrelated,False,False,False,262.0,0.48086310184157977,0.1439674886491366,262.0,0.48086310184157977,306.0,0.4983149222991949,24984,0
04/1L/S3041L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/04__1L__S3041L05.jpg.npz,4,F04_T1,F04_T1_L,L,1,True,0.21747967479674796,0.21747967479674796,0.37681547164042195,0.159335796843674,F04_T1_L,F04_T1,4,L,genuine_gallery,False,False,False,F56_T2_L,F56_T2,56,L,unrelated,False,False,False,141.0,0.4344059405940594,0.21692626579731145,207.0,0.44620372110505546,141.0,0.4344059405940594,27552,0
04/1L/S3041L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/04__1L__S3041L04.jpg.npz,4,F04_T1,F04_T1_L,L,1,True,0.2910994377034626,0.2910994377034626,0.3739363378506146,0.082836900147152,F04_T1_L,F04_T1,4,L,genuine_gallery,False,False,False,F56_T2_L,F56_T2,56,L,unrelated,False,False,False,53.0,0.41704545454545455,0.12594601684199197,77.0,0.422198194810079,53.0,0.41704545454545455,27032,0
04/1L/S3041L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/04__1L__S3041L06.jpg.npz,4,F04_T1,F04_T1_L,L,1,True,0.28544161676646707,0.28544161676646707,0.3721625302663438,0.08672091349987676,F04_T1_L,F04_T1,4,L,genuine_gallery,False,False,False,F56_T2_L,F56_T2,56,L,unrelated,False,False,False,91.0,0.4271952950719935,0.14175367830552643,230.0,0.4536730319563523,91.0,0.4271952950719935,26720,0
04/2R/S3042R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/04__2R__S3042R08.jpg.npz,4,F04_T2,F04_T2_R,R,1,True,0.2144367388362652,0.2144367388362652,0.38120237087214226,0.16676563203587705,F04_T2_R,F04_T2,4,R,genuine_gallery,False,False,False,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,6.0,0.3957324455205811,0.1812957066843159,24.0,0.4165405712124078,6.0,0.3957324455205811,23648,0
05/1L/S3051L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L08.jpg.npz,5,F05_T1,F05_T1_L,L,4,False,0.38752793536187036,0.3815008898556456,0.3815008898556456,-0.0060270455062247374,F06_T1_R,F06_T1,6,R,unrelated,False,False,False,F06_T1_R,F06_T1,6,R,unrelated,False,False,False,161.0,0.4439357129508503,0.05640777758897997,161.0,0.4439357129508503,310.0,0.49402796659545545,23268,2
05/1L/S3051L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L07.jpg.npz,5,F05_T1,F05_T1_L,L,1,True,0.362513621503814,0.362513621503814,0.38296084691648463,0.020447225412670633,F05_T1_L,F05_T1,5,L,genuine_gallery,False,False,False,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,155.0,0.44274009146341464,0.08022646995960064,155.0,0.44274009146341464,307.0,0.4908487530168946,22024,4
05/1L/S3051L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L06.jpg.npz,5,F05_T1,F05_T1_L,L,43,False,0.4165024630541872,0.37336758724041963,0.37336758724041963,-0.04313487581376757,F06_T1_R,F06_T1,6,R,unrelated,False,False,False,F06_T1_R,F06_T1,6,R,unrelated,False,False,False,195.0,0.44982847341337906,0.03332601035919186,195.0,0.44982847341337906,274.0,0.4715576820839979,20300,8
05/1R/S3051R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/05__1R__S3051R01.jpg.npz,5,F05_T1,F05_T1_R,R,1,True,0.3412599235518965,0.3412599235518965,0.3910084033613445,0.04974847980944802,F05_T1_R,F05_T1,5,R,genuine_gallery,False,False,False,F14_T1_L,F14_T1,14,L,unrelated,False,False,False,28.0,0.4189579753163568,0.07769805176446032,254.0,0.4664585967130215,28.0,0.4189579753163568,27208,2
05/2L/S3052L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/05__2L__S3052L02.jpg.npz,5,F05_T2,F05_T2_L,L,1,True,0.3495072543115248,0.3495072543115248,0.36533870486421965,0.01583145055269486,F05_T2_L,F05_T2,5,L,genuine_gallery,False,False,False,F13_T1_R,F13_T1,13,R,unrelated,False,False,False,62.0,0.42221828490432317,0.07271103059279838,62.0,0.42221828490432317,187.0,0.44558336929938136,29224,0
05/2L/S3052L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/05__2L__S3052L03.jpg.npz,5,F05_T2,F05_T2_L,L,1,True,0.34217042971595046,0.34217042971595046,0.38325239034754893,0.04108196063159847,F05_T2_L,F05_T2,5,L,genuine_gallery,False,False,False,F20_T2_R,F20_T2,20,R,unrelated,False,False,False,65.0,0.4261050751599941,0.08393464544404361,77.0,0.42959471496437057,65.0,0.4261050751599941,27460,0
06/1L/S3061L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__1L__S3061L02.jpg.npz,6,F06_T1,F06_T1_L,L,2,False,0.36952039101878725,0.36130818480706006,0.36130818480706006,-0.008212206211727191,F13_T1_L,F13_T1,13,L,unrelated,False,False,False,F13_T1_L,F13_T1,13,L,unrelated,False,False,False,244.0,0.4595841784989858,0.09006378748019855,257.0,0.4632275132275132,244.0,0.4595841784989858,26188,2
06/1R/S3061R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__1R__S3061R01.jpg.npz,6,F06_T1,F06_T1_R,R,1,True,0.3369776912181303,0.3369776912181303,0.38553754266211604,0.048559851443985724,F06_T1_R,F06_T1,6,R,genuine_gallery,False,False,False,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,158.0,0.44800845964046526,0.11103076842233495,158.0,0.44800845964046526,193.0,0.45317445540867624,22592,0
06/1R/S3061R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__1R__S3061R07.jpg.npz,6,F06_T1,F06_T1_R,R,17,False,0.4225217864923747,0.38548617731172546,0.38548617731172546,-0.03703560918064924,F00_T2_L,F00_T2,0,L,unrelated,False,False,False,F00_T2_L,F00_T2,0,L,unrelated,False,False,False,19.0,0.4236575481256332,0.001135761633258514,19.0,0.4236575481256332,248.0,0.4718616567036721,22032,6
06/1R/S3061R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__1R__S3061R08.jpg.npz,6,F06_T1,F06_T1_R,R,30,False,0.4272525849335303,0.36710259716338184,0.36710259716338184,-0.06014998777014846,F01_T1_L,F01_T1,1,L,unrelated,False,False,False,F01_T1_L,F01_T1,1,L,unrelated,False,False,False,3.0,0.4038940256045519,-0.0233585593289784,3.0,0.4038940256045519,300.0,0.49347604485219165,21664,0
06/2L/S3062L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L07.jpg.npz,6,F06_T2,F06_T2_L,L,9,False,0.3931830946363381,0.37481371087928467,0.37481371087928467,-0.018369383757053437,F74_T2_L,F74_T2,74,L,unrelated,False,False,False,F74_T2_L,F74_T2,74,L,unrelated,False,False,False,114.0,0.42794705294705293,0.034763958310714826,114.0,0.42794705294705293,223.0,0.44932096720768466,28488,2
06/2L/S3062L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L08.jpg.npz,6,F06_T2,F06_T2_L,L,3,False,0.3871232681045565,0.3782627610208817,0.3782627610208817,-0.008860507083674807,F41_T1_R,F41_T1,41,R,unrelated,False,False,False,F41_T1_R,F41_T1,41,R,unrelated,False,False,False,186.0,0.44234981226533165,0.05522654416077516,186.0,0.44234981226533165,235.0,0.45065300049594975,28004,6
06/2L/S3062L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L02.jpg.npz,6,F06_T2,F06_T2_L,L,1,True,0.34564367495113096,0.34564367495113096,0.3942973216972615,0.04865364674613054,F06_T2_L,F06_T2,6,L,genuine_gallery,False,False,False,F59_T1_L,F59_T1,59,L,unrelated,False,False,False,77.0,0.43829462620783183,0.09265095125670086,123.0,0.4472921434019832,77.0,0.43829462620783183,28648,0
06/2L/S3062L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L03.jpg.npz,6,F06_T2,F06_T2_L,L,1,True,0.350836760743157,0.350836760743157,0.4015812431842966,0.050744482441139604,F06_T2_L,F06_T2,6,L,genuine_gallery,False,False,False,F52_T1_L,F52_T1,52,L,unrelated,False,False,False,83.0,0.4407644413697682,0.08992768062661122,83.0,0.4407644413697682,137.0,0.4530672579453067,28204,0
06/2L/S3062L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L04.jpg.npz,6,F06_T2,F06_T2_L,L,1,True,0.3387297178775033,0.3387297178775033,0.3860951226900939,0.047365404812590606,F06_T2_L,F06_T2,6,L,genuine_gallery,False,False,False,F28_T2_R,F28_T2,28,R,unrelated,False,False,False,112.0,0.4447679627306934,0.10603824485319013,112.0,0.4447679627306934,127.0,0.448886729104082,27364,-2
06/2L/S3062L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L05.jpg.npz,6,F06_T2,F06_T2_L,L,1,True,0.3282871972318339,0.3282871972318339,0.3959909228441755,0.06770372561234156,F06_T2_L,F06_T2,6,L,genuine_gallery,False,False,False,F29_T2_L,F29_T2,29,L,unrelated,False,False,False,52.0,0.42332810867293624,0.09504091144110233,130.0,0.44205841012025615,52.0,0.42332810867293624,27744,-2
06/2R/S3062R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2R__S3062R10.jpg.npz,6,F06_T2,F06_T2_R,R,1,True,0.3034755369928401,0.3034755369928401,0.36795357650402655,0.06447803951118647,F06_T2_R,F06_T2,6,R,genuine_gallery,False,False,False,F28_T2_L,F28_T2,28,L,unrelated,False,False,False,91.0,0.43189585846401285,0.12842032147117277,169.0,0.4447614991482112,91.0,0.43189585846401285,26816,0
06/2R/S3062R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2R__S3062R02.jpg.npz,6,F06_T2,F06_T2_R,R,2,False,0.36527122641509435,0.3593497902549209,0.3593497902549209,-0.005921436160173432,F10_T2_R,F10_T2,10,R,unrelated,False,False,False,F10_T2_R,F10_T2,10,R,unrelated,False,False,False,32.0,0.4100032637075718,0.04473203729247743,32.0,0.4100032637075718,77.0,0.42071585682863427,23744,-8
06/2R/S3062R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2R__S3062R08.jpg.npz,6,F06_T2,F06_T2_R,R,1,True,0.35457283246156285,0.35457283246156285,0.37172893662078355,0.017156104159220698,F06_T2_R,F06_T2,6,R,genuine_gallery,False,False,False,F20_T2_R,F20_T2,20,R,unrelated,False,False,False,63.0,0.4203536115300821,0.06578077906851926,63.0,0.4203536115300821,197.0,0.4474594868332208,25236,-4
