pair_id,sample_id_1,sample_id_2,image_1,image_2,code_path_1,code_path_2,family_id_1,family_id_2,subject_id_1,subject_id_2,iris_id_1,iris_id_2,twin_id_1,twin_id_2,eye_1,eye_2,relation,is_genuine,is_twin,is_unrelated,match_ok,hamming_distance,best_shift,common_bits,error,valid_bit_ratio_1,valid_bit_ratio_2,valid_bit_ratio_mean,valid_bit_ratio_min
22946,636,1403,46/2L/S3462L08.jpg,96/2L/S3962L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/46__2L__S3462L08.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/96__2L__S3962L01.jpg.npz,46,96,F46_T2,F96_T2,F46_T2_L,F96_T2_L,2,2,L,L,unrelated,0,0,1,True,0.3677173588288019,0,26776,,0.21319580078125,0.22503662109375,0.2191162109375,0.21319580078125
28811,425,785,33/1L/S3331L05.jpg,56/1R/S3561R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L05.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/56__1R__S3561R01.jpg.npz,33,56,F33_T1,F56_T1,F33_T1_L,F56_T1_R,1,1,L,R,unrelated,0,0,1,True,0.3677647058823529,0,25500,,0.206329345703125,0.216217041015625,0.211273193359375,0.206329345703125
45961,633,1403,46/2L/S3462L04.jpg,96/2L/S3962L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/46__2L__S3462L04.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/96__2L__S3962L01.jpg.npz,46,96,F46_T2,F96_T2,F46_T2_L,F96_T2_L,2,2,L,L,unrelated,0,0,1,True,0.3677700051185804,14,23444,,0.21710205078125,0.22503662109375,0.2210693359375,0.21710205078125
54388,76,373,06/2R/S3062R09.jpg,28/2L/S3282L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2R__S3062R09.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/28__2L__S3282L04.jpg.npz,6,28,F06_T2,F28_T2,F06_T2_R,F28_T2_L,2,2,R,L,unrelated,0,0,1,True,0.3678302052271531,16,22804,,0.2135009765625,0.2113037109375,0.21240234375,0.2113037109375
25810,575,638,41/2R/S3412R02.jpg,46/2R/S3462R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/41__2R__S3412R02.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/46__2R__S3462R02.jpg.npz,41,46,F41_T2,F46_T2,F41_T2_R,F46_T2_R,2,2,R,R,unrelated,0,0,1,True,0.36816776731769,0,28468,,0.222076416015625,0.227752685546875,0.22491455078125,0.222076416015625
18200,3,438,01/1R/S3011R02.jpg,33/2L/S3332L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/01__1R__S3011R02.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/33__2L__S3332L03.jpg.npz,1,33,F01_T1,F33_T2,F01_T1_R,F33_T2_L,1,2,R,L,unrelated,0,0,1,True,0.3681908548707753,12,20120,,0.201873779296875,0.198760986328125,0.2003173828125,0.198760986328125
13956,474,759,35/1R/S3351R04.jpg,54/2R/S3542R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/35__1R__S3351R04.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__2R__S3542R05.jpg.npz,35,54,F35_T1,F54_T2,F35_T1_R,F54_T2_R,1,2,R,R,unrelated,0,0,1,True,0.3683402489626556,-12,24100,,0.215911865234375,0.22772216796875,0.2218170166015625,0.215911865234375
30554,474,756,35/1R/S3351R04.jpg,54/2R/S3542R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/35__1R__S3351R04.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__2R__S3542R02.jpg.npz,35,54,F35_T1,F54_T2,F35_T1_R,F54_T2_R,1,2,R,R,unrelated,0,0,1,True,0.3684652882837451,-12,23796,,0.215911865234375,0.2215576171875,0.2187347412109375,0.215911865234375
54251,71,1082,06/2L/S3062L07.jpg,74/2L/S3742L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L07.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/74__2L__S3742L02.jpg.npz,6,74,F06_T2,F74_T2,F06_T2_L,F74_T2_L,2,2,L,L,unrelated,0,0,1,True,0.3690244995518374,2,26776,,0.227294921875,0.21514892578125,0.221221923828125,0.21514892578125
24553,421,1303,32/2L/S3322L10.jpg,91/2L/S3912L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/32__2L__S3322L10.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/91__2L__S3912L08.jpg.npz,32,91,F32_T2,F91_T2,F32_T2_L,F91_T2_L,2,2,L,L,unrelated,0,0,1,True,0.3690944881889764,12,21336,,0.202423095703125,0.19873046875,0.2005767822265625,0.19873046875
60468,585,893,42/1R/S3421R05.jpg,62/2L/S3622L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/42__1R__S3421R05.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/62__2L__S3622L03.jpg.npz,42,62,F42_T1,F62_T2,F42_T1_R,F62_T2_L,1,2,R,L,unrelated,0,0,1,True,0.3692800488102501,8,26224,,0.217193603515625,0.231719970703125,0.224456787109375,0.217193603515625
61842,81,1154,07/2L/S3072L03.jpg,78/1L/S3781L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/07__2L__S3072L03.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/78__1L__S3781L09.jpg.npz,7,78,F07_T2,F78_T1,F07_T2_L,F78_T1_L,2,1,L,L,unrelated,0,0,1,True,0.3692963396289487,14,23932,,0.21624755859375,0.22076416015625,0.218505859375,0.21624755859375
35298,15,202,02/1R/S3021R03.jpg,14/1R/S3141R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/02__1R__S3021R03.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/14__1R__S3141R07.jpg.npz,2,14,F02_T1,F14_T1,F02_T1_R,F14_T1_R,1,1,R,R,unrelated,0,0,1,True,0.3696755343687529,2,26012,,0.214447021484375,0.221649169921875,0.218048095703125,0.214447021484375
35580,313,1278,22/2R/S3222R10.jpg,90/2R/S3902R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R10.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/90__2R__S3902R06.jpg.npz,22,90,F22_T2,F90_T2,F22_T2_R,F90_T2_R,2,2,R,R,unrelated,0,0,1,True,0.3698343172729004,-6,21004,,0.207794189453125,0.189117431640625,0.198455810546875,0.189117431640625
28394,729,981,52/2L/S3522L02.jpg,70/1R/S3701R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/52__2L__S3522L02.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/70__1R__S3701R09.jpg.npz,52,70,F52_T2,F70_T1,F52_T2_L,F70_T1_R,2,1,L,R,unrelated,0,0,1,True,0.3699935400516795,-12,24768,,0.212127685546875,0.2247314453125,0.2184295654296875,0.212127685546875
52810,676,993,49/1R/S3491R03.jpg,70/2R/S3702R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/49__1R__S3491R03.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/70__2R__S3702R07.jpg.npz,49,70,F49_T1,F70_T2,F49_T1_R,F70_T2_R,1,2,R,R,unrelated,0,0,1,True,0.3700576276612774,-16,24988,,0.22998046875,0.22430419921875,0.227142333984375,0.22430419921875
28664,1157,1266,78/1R/S3781R05.jpg,89/2R/S3892R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/78__1R__S3781R05.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/89__2R__S3892R02.jpg.npz,78,89,F78_T1,F89_T2,F78_T1_R,F89_T2_R,1,2,R,R,unrelated,0,0,1,True,0.3708333333333333,-6,24720,,0.2186279296875,0.205841064453125,0.2122344970703125,0.205841064453125
34113,183,1299,12/2R/S3122R04.jpg,91/1R/S3911R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/12__2R__S3122R04.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/91__1R__S3911R10.jpg.npz,12,91,F12_T2,F91_T1,F12_T2_R,F91_T1_R,2,1,R,R,unrelated,0,0,1,True,0.3708945370523188,-10,24236,,0.22296142578125,0.20855712890625,0.21575927734375,0.20855712890625
48298,801,1277,57/1L/S3571L10.jpg,90/2R/S3902R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/57__1L__S3571L10.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/90__2R__S3902R05.jpg.npz,57,90,F57_T1,F90_T2,F57_T1_L,F90_T2_R,1,2,L,R,unrelated,0,0,1,True,0.3711222152821153,12,19212,,0.208770751953125,0.19598388671875,0.2023773193359375,0.19598388671875
14984,435,736,33/1R/S3331R06.jpg,52/2R/S3522R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/33__1R__S3331R06.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/52__2R__S3522R06.jpg.npz,33,52,F33_T1,F52_T2,F33_T1_R,F52_T2_R,1,2,R,R,unrelated,0,0,1,True,0.3711675579322638,-12,22440,,0.199005126953125,0.220794677734375,0.20989990234375,0.199005126953125
