pair_id,sample_id_1,sample_id_2,image_1,image_2,code_path_1,code_path_2,family_id_1,family_id_2,subject_id_1,subject_id_2,iris_id_1,iris_id_2,twin_id_1,twin_id_2,eye_1,eye_2,relation,is_genuine,is_twin,is_unrelated,match_ok,hamming_distance,best_shift,common_bits,error,valid_bit_ratio_1,valid_bit_ratio_2,valid_bit_ratio_mean,valid_bit_ratio_min
6157,747,753,54/1L/S3541L02.jpg,54/2L/S3542L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__1L__S3541L02.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__2L__S3542L01.jpg.npz,54,54,F54_T1,F54_T2,F54_T1_L,F54_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.3598180626126864,12,24404,,0.224090576171875,0.229278564453125,0.2266845703125,0.224090576171875
13252,1440,1450,98/1R/S3981R09.jpg,98/2R/S3982R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/98__1R__S3981R09.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/98__2R__S3982R04.jpg.npz,98,98,F98_T1,F98_T2,F98_T1_R,F98_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3604087812263437,8,26420,,0.2294921875,0.2236328125,0.2265625,0.2236328125
9446,1090,1093,75/1R/S3751R01.jpg,75/2R/S3752R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/75__1R__S3751R01.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/75__2R__S3752R04.jpg.npz,75,75,F75_T1,F75_T2,F75_T1_R,F75_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3604858299595141,-10,24700,,0.20977783203125,0.229705810546875,0.2197418212890625,0.20977783203125
2497,295,305,22/1R/S3221R07.jpg,22/2R/S3222R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R07.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R02.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3611365719523373,0,26184,,0.21112060546875,0.212677001953125,0.2118988037109375,0.21112060546875
2487,294,313,22/1R/S3221R06.jpg,22/2R/S3222R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R06.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R10.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3623504273504273,10,23400,,0.215911865234375,0.207794189453125,0.21185302734375,0.207794189453125
2444,292,309,22/1R/S3221R03.jpg,22/2R/S3222R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R03.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R06.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.362489233419466,-12,23220,,0.214111328125,0.211212158203125,0.2126617431640625,0.211212158203125
13264,1441,1450,98/1R/S3981R10.jpg,98/2R/S3982R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/98__1R__S3981R10.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/98__2R__S3982R04.jpg.npz,98,98,F98_T1,F98_T2,F98_T1_R,F98_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3626194267515923,8,25120,,0.220062255859375,0.2236328125,0.2218475341796875,0.220062255859375
4985,605,621,44/1R/S3441R01.jpg,44/2R/S3442R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__1R__S3441R01.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__2R__S3442R09.jpg.npz,44,44,F44_T1,F44_T2,F44_T1_R,F44_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3631060731424789,0,24172,,0.2034912109375,0.208648681640625,0.2060699462890625,0.2034912109375
2425,291,311,22/1R/S3221R01.jpg,22/2R/S3222R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R01.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R08.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3632853632853632,14,22792,,0.2191162109375,0.207122802734375,0.2131195068359375,0.207122802734375
6614,801,808,57/1L/S3571L10.jpg,57/2L/S3572L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/57__1L__S3571L10.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/57__2L__S3572L08.jpg.npz,57,57,F57_T1,F57_T2,F57_T1_L,F57_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.3633315207540329,-10,22068,,0.208770751953125,0.2010498046875,0.2049102783203125,0.2010498046875
4765,578,597,42/1L/S3421L01.jpg,42/2L/S3422L10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/42__1L__S3421L01.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/42__2L__S3422L10.jpg.npz,42,42,F42_T1,F42_T2,F42_T1_L,F42_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.3633641218068985,2,27716,,0.2249755859375,0.22222900390625,0.223602294921875,0.22222900390625
1604,169,180,12/1R/S3121R08.jpg,12/2R/S3122R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/12__1R__S3121R08.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/12__2R__S3122R01.jpg.npz,12,12,F12_T1,F12_T2,F12_T1_R,F12_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3635978428351309,12,25960,,0.229095458984375,0.22723388671875,0.2281646728515625,0.22723388671875
5000,606,620,44/1R/S3441R02.jpg,44/2R/S3442R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__1R__S3441R02.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__2R__S3442R08.jpg.npz,44,44,F44_T1,F44_T2,F44_T1_R,F44_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3636889991728701,0,24180,,0.202972412109375,0.208282470703125,0.20562744140625,0.202972412109375
6168,748,753,54/1L/S3541L03.jpg,54/2L/S3542L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__1L__S3541L03.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__2L__S3542L01.jpg.npz,54,54,F54_T1,F54_T2,F54_T1_L,F54_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.363741530325566,12,24204,,0.222076416015625,0.229278564453125,0.225677490234375,0.222076416015625
6197,751,755,54/1R/S3541R03.jpg,54/2R/S3542R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__1R__S3541R03.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__2R__S3542R01.jpg.npz,54,54,F54_T1,F54_T2,F54_T1_R,F54_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3638509114583333,16,24576,,0.223663330078125,0.229095458984375,0.22637939453125,0.223663330078125
1527,164,183,12/1R/S3121R03.jpg,12/2R/S3122R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/12__1R__S3121R03.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/12__2R__S3122R04.jpg.npz,12,12,F12_T1,F12_T2,F12_T1_R,F12_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3640795042321644,-8,26464,,0.225311279296875,0.22296142578125,0.2241363525390625,0.22296142578125
2447,292,312,22/1R/S3221R03.jpg,22/2R/S3222R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R03.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R09.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.364280442804428,-2,27100,,0.214111328125,0.21600341796875,0.215057373046875,0.214111328125
2504,295,312,22/1R/S3221R07.jpg,22/2R/S3222R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R07.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R09.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3642975580343684,0,26536,,0.21112060546875,0.21600341796875,0.21356201171875,0.21112060546875
2426,291,312,22/1R/S3221R01.jpg,22/2R/S3222R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R01.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R09.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3644987450169792,0,27092,,0.2191162109375,0.21600341796875,0.217559814453125,0.21600341796875
2186,261,272,20/1R/S3201R06.jpg,20/2R/S3202R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/20__1R__S3201R06.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/20__2R__S3202R03.jpg.npz,20,20,F20_T1,F20_T2,F20_T1_R,F20_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3651026392961877,0,25916,,0.20428466796875,0.22186279296875,0.21307373046875,0.20428466796875
2389,290,297,22/1L/S3221L07.jpg,22/2L/S3222L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1L__S3221L07.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2L__S3222L03.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_L,F22_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.36532860003641,14,21972,,0.215087890625,0.20257568359375,0.208831787109375,0.20257568359375
4226,505,510,37/1L/S3371L07.jpg,37/2L/S3372L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/37__1L__S3371L07.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/37__2L__S3372L03.jpg.npz,37,37,F37_T1,F37_T2,F37_T1_L,F37_T2_L,1,2,L,L,twin_same_eye,0,1,0,True,0.3658762886597938,-12,19400,,0.204498291015625,0.189910888671875,0.19720458984375,0.189910888671875
2460,293,305,22/1R/S3221R05.jpg,22/2R/S3222R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R05.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R02.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3660480920020909,16,22956,,0.21539306640625,0.212677001953125,0.2140350341796875,0.212677001953125
3864,458,463,34/1R/S3341R02.jpg,34/2R/S3342R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/34__1R__S3341R02.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/34__2R__S3342R02.jpg.npz,34,34,F34_T1,F34_T2,F34_T1_R,F34_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3664288833891396,6,27476,,0.227081298828125,0.224090576171875,0.2255859375,0.224090576171875
5015,607,620,44/1R/S3441R04.jpg,44/2R/S3442R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__1R__S3441R04.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__2R__S3442R08.jpg.npz,44,44,F44_T1,F44_T2,F44_T1_R,F44_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3670011359333586,10,21128,,0.20098876953125,0.208282470703125,0.2046356201171875,0.20098876953125
2424,291,310,22/1R/S3221R01.jpg,22/2R/S3222R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R01.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R07.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.367429892601432,0,26816,,0.2191162109375,0.214385986328125,0.2167510986328125,0.214385986328125
5055,610,621,44/1R/S3441R10.jpg,44/2R/S3442R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__1R__S3441R10.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__2R__S3442R09.jpg.npz,44,44,F44_T1,F44_T2,F44_T1_R,F44_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3675197229170675,-14,20788,,0.21099853515625,0.208648681640625,0.2098236083984375,0.208648681640625
5016,607,621,44/1R/S3441R04.jpg,44/2R/S3442R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__1R__S3441R04.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__2R__S3442R09.jpg.npz,44,44,F44_T1,F44_T2,F44_T1_R,F44_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.367655529953917,10,20832,,0.20098876953125,0.208648681640625,0.2048187255859375,0.20098876953125
6198,751,756,54/1R/S3541R03.jpg,54/2R/S3542R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__1R__S3541R03.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/54__2R__S3542R02.jpg.npz,54,54,F54_T1,F54_T2,F54_T1_R,F54_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3679615705931495,16,23940,,0.223663330078125,0.2215576171875,0.2226104736328125,0.2215576171875
2468,293,313,22/1R/S3221R05.jpg,22/2R/S3222R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__1R__S3221R05.jpg.npz,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R10.jpg.npz,22,22,F22_T1,F22_T2,F22_T1_R,F22_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.3682646915188018,-2,24572,,0.21539306640625,0.207794189453125,0.2115936279296875,0.207794189453125
